Time,Content,Tag
1/10/2020,中国国旅：2019年度净利同比预增50%,2
1/10/2020,中国国旅：2019年度净利润预增约50%,2
1/10/2020,中国国旅：预计2019年净利润增加15.59亿元左右 同比增长50%,2
1/10/2020,中国国旅2019年度预计净利将增加15.59亿元左右 同比增加50%左右,2
1/10/2020,中国国旅：2019年年度业绩预增公告,2
1/17/2020,中国国旅业绩快报：2019年净利46.54亿元 同比增50%,2
1/20/2020,瞄准免税 中国国旅重新加码旅游业务,1
1/30/2020,中国国旅：第三届董事会第二十九次会议（通讯方式）决议公告,0
1/30/2020,中国国旅：关于召开2020年第一次临时股东大会的通知,0
2/2/2020,中国国旅：捐款1000万元用于湖北省新型冠状病毒感染的肺炎疫情防控,1
2/18/2020,中国国旅：2020年第一次临时股东大会决议公告,0
2/19/2020,北向资金净买入中国国旅、贵州茅台,2
2/19/2020,北上资金今日净流入37.45亿 中国国旅净买入6.58亿,2
2/19/2020,北上资金净流入37.45亿 中国国旅净买入6.58亿,2
2/20/2020,A股头条：央行表示中国经济长期向好基本面没变 北向资金净买入中国国旅、贵州茅台,2
3/11/2020,中国国旅：拟5.42亿元受让港中旅财务公司20%股权,-1
3/11/2020,中国国旅：拟5.42亿元受让控股股东持有的财务公司20%股权,-1
3/11/2020,中国国旅：拟逾5.4亿元受让港中旅财务公司20%股权 有利于获其相对优惠融资支持,-1
3/11/2020,中国国旅拟5.4亿元受让港中旅财务公司20%股权,-1
3/12/2020,中国国旅：第三届董事会第三十一次会议（通讯方式）决议公告,0
3/20/2020,中国国旅：重要机场店一直处于营业状态 下属门店陆续恢复营业,1
4/7/2020,沪股通连续3日净卖出中国国旅 累计净卖出2.64亿元,-2
4/8/2020,中国国旅遭沪股通连续4日净卖出 合计净卖出3.48亿元,-2
4/14/2020,沪股通连续5日净卖出中国国旅 累计净卖出6.32亿元,-2
4/22/2020,中国国旅：一季度净利亏损1.2亿元,-2
4/22/2020,沪股通连续3日净卖出中国国旅 累计净卖出5.24亿元,-2
4/22/2020,中国国旅：陈发树进入公司前十股东名单,0
4/22/2020,上市公司晚间利空汇总：中国国旅一季度净利亏损1.2亿元,-2
4/22/2020,疫情致中国国旅一季度亏1.2亿 为上市以来单季首亏,-2
4/22/2020,公告精选：陈发树进入中国国旅股东名单；拓斯达等公司一季度业绩大增,0
4/23/2020,陈发树再建新仓 “逆势”增持中国国旅成前十大股东,0
4/23/2020,旅游龙头晒成绩单！一季报业绩大滑坡 福建前首富近11亿杀进十大股东,-1
4/23/2020,中国国旅聚焦免税业务更显精健 产业大咖陈发树一季度大举建仓,1
4/23/2020,中国国旅一季度亏损1.2亿元 陈发树10亿抄底新进十大股东名单,-1
4/23/2020,产业大佬陈发树抄底中国国旅 这些现金分红奶牛受青睐,1
4/23/2020,中国国旅首现单季亏损 五一出游窗口期依赖海南市场,-1
5/7/2020,中国国旅拟20.65亿元收购海免公司51%股权,1
5/7/2020,中国国旅：全资孙公司收购海南省免税品有限公司51%股权,1
5/28/2020,免税牌照引发“吸金”大比拼 格力地产大涨 对中国国旅影响多大,0
6/10/2020,中国国旅：2020年第二次临时股东大会决议公告,0
6/11/2020,中国国旅：关于公司名称完成工商变更登记的公告,0
6/12/2020,中国国旅尾盘涨停 封单超万手,2
6/15/2020,两融透析：融券余额创新高后回落，多方何时能占优？,0
6/18/2020,中国国旅：证券简称将变更为“中国中免”,1
6/18/2020,中国国旅证券简称将变更为中国中免 免税业务占营收95.52％,1
6/18/2020,中国国旅拟更名为中国中免 突出免税主业特征,0
6/18/2020,【公告解读】中国国旅：拟更名为“中国中免”,0
6/18/2020,【公告抢先看】晚间重要公告：中国国旅证券简称拟变更为中国中免、汇嘉时代签订不超2.4亿元茅台酒经销合同,1
6/18/2020,免税牌照成了聚宝盆！中国中免横空出世 一个月大涨近50%,2
6/18/2020,中国中免横空出世 一个月大涨近50%,2
6/18/2020,中国国旅：第四届董事会第二次会议（通讯方式）决议公告,0
6/19/2020,免税牌照太热！中国国旅更名“中国中免”,2
6/19/2020,免税牌照成了聚宝盆！中国中免横空出世 一个月大涨近50% 北上资金开启卖卖卖模式,2
6/19/2020,中国国旅：6月29日起更名为“中国中免”,1
6/19/2020,【公告解读】中国国旅：6月29日起更名为“中国中免”,1
6/19/2020,中国国旅：关于变更证券简称的实施公告,0
6/29/2020,免税概念股午后异动 中国中免股价涨超5%再创历史新高,2
6/30/2020,[财经天眼]3000亿！垄断90%市场，中国免税之王干翻乐天？没了中国金主，韩国免税店收入骤降9成...,1
6/30/2020,46亿资金巅峰对决中国中免 5机构甩卖卫宁健康章盟主携手荣超接盘,0
7/1/2020,快讯：中国中免急速拉升6.28% 主力资金净流出18914.74万元(dev),-2
7/3/2020,快讯：中国中免急速拉升5.33% 主力资金净流入1774.29万元(dev),2
7/6/2020,快讯：中国中免急速拉升5.54% 主力资金净流出8669.95万元(dev),-2
7/7/2020,【龙虎榜】中国中免7月7日成交明细,0
7/14/2020,免税概念大涨如何蹭热点？兔宝宝股东脑洞大开：建议更名为“中国中兔”,0
7/16/2020,[互动]中国中免：在海南省拥有4家离岛免税店 在三亚增设的2家市内免税体验店,1
7/16/2020,免税龙头中国中免中报来了！净利润同比下降七成 主因免税门店客源大幅下降,-2
7/16/2020,中国中免2020年上半年净利9.31亿同比减少72% 销售收入降低,-2
7/17/2020,免税概念走强 岭南控股、中国中免涨停,2
7/22/2020,免税店概念再度走强 王府井、中国中免涨停,2
7/23/2020,免税龙头股中国中免触及涨停再创历史新高 市值逾4400亿,2
7/24/2020,免税概念大跌 龙头股中国中免触及跌停,-2
7/24/2020,[互动]中国中免：持有海南省免税品有限公司51%的股权,1
7/24/2020,沪股通连续5日净卖出中国中免 累计净卖出17.97亿元,-2
7/28/2020,交通运输行业：一线机场的区位、政策优势显著 受免税牌照放开的影响较小,-1
7/28/2020,北上资金净流出22.33亿 中国中免净卖出3.54亿,-2
8/28/2020,中国中免：今年上半年实现净利润9.3亿元，同比下降71.73%,-2
8/28/2020,中国中免：二季度净利达10.51亿元 离岛免税逆势增长,1
8/28/2020,中国中免上半年实现净利9.31亿元,1
8/28/2020,中国中免上半年净利降七成 机场免税业务受疫情冲击明显,-2
8/28/2020,免税大牛股净利暴跌逾70% 分析师：行业还处于成长前期,-2
8/30/2020,中国中免2020年上半年净利9.3亿下滑72% 受疫情影响免税门店客源大幅下降,-2
9/7/2020,中国中免：董事会同意孙公司参股设立中免凤凰机场免税店有限公司,0
9/8/2020,三亚凤凰机场免税店迎新进展 中国中免将与海航基础设合资公司,1
9/11/2020,中国中免：拟出资4080万元投资设立中免成都天府机场免税品有限公司,1
9/12/2020,中国中免：第四届董事会第六次会议（通讯方式）决议公告,0
9/14/2020,A股异动丨中国中免(601888.SH)急涨超4% 计划在成都天府机场投资免税品公司,2
9/14/2020,中国中免拟设立成都天府机场免税品公司 公司股价拉升4%,2
9/16/2020,中国中免36亿重组免税规模领跑全球 转型三年净利翻倍市值激增3757亿,2
9/21/2020,A股异动 | 友阿股份(002277.SZ)涨近6% 对接中国中免开设美妆化妆品店,1
10/9/2020,免税概念股走弱 中国中免一度跌停,-2
10/9/2020,龙虎榜：中国中免盘中触及跌停 北向资金净卖出超12亿元,-2
10/9/2020,龙虎榜：42亿资金集中博弈中国中免 机构抢筹 章盟主中线割肉离场,-2
10/9/2020,【龙虎榜】中国中免10月9日成交明细,0
10/9/2020,阿里入局引免税概念股走弱 中国中免能否稳坐行业头把交椅？,-1
10/12/2020,中国中免业绩快报：前三季度净利同比下降24.93%,-2
10/12/2020,【公告抢先看】晚间重要公告：中国中免前三季度净利同比降24.93%、国联证券、国金证券终止筹划重大资产重组,-2
10/12/2020,中国中免前三季度净利31.64亿下滑24.93% 受疫情影响免税业务受到较大冲击,-2
10/12/2020,中国中免(601888.SH)业绩快报：第三季度净利润升141.9%至22.34亿元,2
10/13/2020,中金：中国中免三季度业绩超预期 离岛免税带来强劲动能,2
10/27/2020,中国中免：第三季度净利同比增长141.9%,2
10/27/2020,中国中免2020年前三季度净利31.64亿减少24.93% 疫情影响利润总额下降,-2
10/28/2020,中国中免：2020年前三季度主要财务指标,0
10/28/2020,中国中免(601888.SH)涨超4% 第三季度净利同比增141.9%,2
11/2/2020,最牛“牛散”！精准买入隆基股份、中国中免，两年狂赚超百亿！三季度他还买了这些…,2
