Time,Content,Tag
1/2/2020,航发动力子公司参股公司在香港联合交易所挂牌上市,1
1/3/2020,航发动力拟对下属子公司提供2.34亿元担保,-1
1/3/2020,航发动力：第九届董事会第二十一次会议决议公告,0
1/3/2020,航发动力：关于召开2020年第一次临时股东大会的通知,0
1/13/2020,航发动力：第九届董事会第二十二次会议决议公告,0
1/13/2020,航发动力：关于召开2020年第二次临时股东大会的通知,0
1/14/2020,航发动力好手段：84.9亿元全资并购3家子公司债转股降负65亿元,1
1/16/2020,航发动力使用闲置自有资金50亿元进行现金管理,1
1/23/2020,航发动力：2020年第一次临时股东大会决议公告,0
2/20/2020,航发动力：发行股份购买资产事项获中国航发批复,1
2/20/2020,航发动力：发行股份购买资产获中国航发批复,1
3/20/2020,航发动力：第九届董事会第二十四次会议决议公告,0
3/28/2020,航发动力：第九届董事会第二十五次会议决议公告,0
3/28/2020,航发动力：关于召开2020年第三次临时股东大会的通知,0
4/3/2020,[航发动力]公司部署2020年精神文明建设工作,0
4/17/2020,航发动力：2019年净利同比增长1.27％ 拟10派1.44元,2
4/18/2020,航发动力：第九届董事会第二十六次会议决议公告,0
4/18/2020,航发动力：关于召开2019年年度股东大会的通知,0
4/18/2020,航发动力：2019年年度主要财务指标,0
4/27/2020,航发动力第一季度盈利8623.21万同比增长2106.25% 财务费用减少,2
4/28/2020,航发动力：2020年第一季度主要财务指标,0
5/8/2020,航发动力：重组上会 11日起停牌,-2
5/9/2020,航发动力股东航空工业集团减持2812.29万股 套现约6.53亿元,-1
6/10/2020,航发动力重组事项获证监会核准批复,1
7/9/2020,【龙虎榜】航发动力7月9日成交明细,0
8/7/2020,【龙虎榜】航发动力8月7日成交明细,0
8/25/2020,午后军工股持续下挫 洪都航空、航发动力跌停,-2
8/25/2020,航发动力上半年净利同比增长26%,2
8/25/2020,航发动力2020年上半年净利4.08亿增长26.52% 本期期间费用减少,2
9/15/2020,航发动力：2020年第四次临时股东大会决议公告,0
9/28/2020,航发动力(600893.SH)2020年累计收到1.02亿元政府补助,1
10/29/2020,航发动力(600893.SH)前三季度净利润升53.30%至6.34亿元,2
10/30/2020,航发动力：2020年前三季度主要财务指标,0
10/30/2020,航发动力前三季度净利6.34亿增长53.3% 收到被投资企业分红款,2
11/6/2020,[航发动力]公司承办中国航发第二届名师带徒培训项目开班,1
11/17/2020,宗申动力：目前宗申航发公司的航空动力主要应用于无人机,1
11/30/2020,航发动力：公司目前参与了C919在研发动机配套零部件产品的生产,1
12/29/2020,航发动力(600893.SH)下属子公司拟开展无追索权应收账款保理业务,1
1/4/2021,航发动力(600893.SH)：股价连续3个交易日内日收盘价格涨幅偏离值累计超过20%,0
1/4/2021,【龙虎榜】航发动力1月4日成交明细,0
1/14/2021,航发动力跌停 两天前招商证券发研报强烈推荐,-2
2/8/2021,航发动力(600893.SH)：“三代中等推力航空发动机生产线建设项目”已通过竣工验收,1
2/25/2021,航发动力(600893.SH)：下属子公司拟减持中航资本2226.189万股股票,-1
