Time,Content,Tag
12/19/2019,三一重工：关于2019年第四次临时股东大会延期暨变更会议地址的公告,0
12/22/2019,三一重工：将收购三一汽车金融91.43%股权的交易价格下调至33.8亿元,1
12/22/2019,三一重工：下调收购三一汽车金融有限公司股权交易价格,1
12/22/2019,三一重工调整收购三一汽车金融股权交易价格,1
12/30/2019,三一重工：公司收购三一汽车金融议案获股东大会通过,1
12/31/2019,三一重工：2019年第四次临时股东大会决议公告,0
12/31/2019,40亿元关联收购遭异议 三一重工降价6亿元“闯关”,1
1/3/2020,开年金股名单“露脸” 8家券商联合推荐三一重工,2
1/20/2020,三一重工：预计2019年净利108亿-118亿元 同比增长77%-93%,2
1/20/2020,三一重工：2019年度净利预增77%-93%,2
1/20/2020,三一重工：2019年净利预计同比增长77%-93%,2
1/20/2020,三一重工2019年度预计实现净利108亿元到118亿元,2
1/20/2020,三一重工：预计2019年净利润108亿元-118亿元 同比增加76%-92%,2
1/21/2020,三一重工：2019年年度业绩报告预告,0
1/21/2020,三一重工：2019年年度业绩预增公告,2
1/30/2020,三一重工：采购的首批55000只口罩运抵长沙,1
2/28/2020,三一重工短期融资券发行 总额为10亿元,1
2/29/2020,三一重工2020年度第二期超短期融资券发行 总额为10亿,1
3/4/2020,北上资金今日净流出7.80亿 三一重工净卖出1.93亿,-1
3/4/2020,北上资金4日净流出7.80亿 三一重工净卖出1.93亿,-1
3/4/2020,北向资金今日净流出7.80亿 三一重工净卖出1.93亿,-1
3/12/2020,三一重工：收到与收益相关的政府补助共计约5.85亿元,1
3/12/2020,三一重工：累计收到政府补助5.85亿元,1
3/12/2020,三一重工及其子公司自去年1月至今收到政府补助共计5.85亿元,1
3/12/2020,三一重工累计收到5.85亿元政府补助,1
3/13/2020,三一重工短期融资券发行 总额为10亿元,1
3/14/2020,三一重工：首批50000只口罩飞援德国,1
3/27/2020,建科机械天地板：毛利率远超三一重工 存货咋又较大呢,0
4/3/2020,连续3日净买入 三一重工获沪股通净买入3.84亿元,2
4/7/2020,三一重工获沪股通连续4日净买入 累计净买入10.80亿元,2
4/8/2020,三一重工获沪股通连续5日净买入 累计净买入11.96亿元,2
4/14/2020,三一重工受沪股通青睐 连续6日净买入,2
4/16/2020,三一重工获沪股通连续8日净买入 累计净买入15.67亿元,2
4/19/2020,三一重工短期融资券发行 总额为10亿元,1
4/23/2020,三一重工股东毛中吾减持241.79万股 套现约4151.15万元,-1
4/23/2020,三一重工：2019年净利112亿元 同比增83%,2
4/23/2020,三一重工：2019年净利润同比上涨83.23% 拟10派4.2元,2
4/23/2020,三一重工：2019年净利同比增长83.23% 拟10派4.2元,2
4/24/2020,三一重工：第七届董事会第六次会议决议公告,0
4/24/2020,三一重工：2019年年度主要财务指标,0
4/24/2020,三一重工2019年净利112.07亿较上年同期增长83.23% 产品竞争力提升,1
4/29/2020,三一重工2020年第一季度净利21.94亿下滑31.9% 下游行业的开工及投资，设备需求推迟,-2
5/11/2020,三一重工短期融资券发行 总额为10亿元,1
5/12/2020,三一重工：四名股东拟合计减持不超过1798万股,-1
5/12/2020,三一重工4名股东拟减持股份 预计合计减持不超过1798万股,-1
5/14/2020,转型升级攀高峰 三一重工力推数字化国际化,1
6/3/2020,三一重工：拟发行规模不超50亿元的应收账款债权资产支持票据（ABN）,1
6/4/2020,三一重工股东易小刚减持233万股 套现约4455.52万元,-1
6/13/2020,三一重工：2019年年度股东大会决议公告,0
6/19/2020,"[三一重工]数字变革,智领时代!三一科技节首次“云上”召开",0
6/22/2020,三一重工：联合资信确定公司主体长期信用等级为AAA,2
6/24/2020,"[三一重工]向文波深情演讲:梦想和使命,让我们抵制了无数诱惑",0
6/28/2020,三一重工：关于2016年股权激励计划预留授予限制性股票解锁暨上市公告,1
6/29/2020,三一重工公司点评：行业复苏持续 公司业绩释放有望持续超预期,1
6/30/2020,[三一重工]准独角兽!树根互联获评“中国高成长性企业”认证,1
6/30/2020,三一重工：拟33.80亿元收购三一汽车金融91.43%股权 已获批复,2
7/2/2020,[青岛中程]三一重工高级副总经理徐庆伟一行到访青岛中程,0
