Time,Content,Tag
12/31/2019,中国神华：关于第四届董事会第二十四次会议决议的公告,0
1/19/2020,中国神华：2019年煤炭销量同比下降3%,-1
1/19/2020,中国神华2019年12月份商品煤产量2420万吨 同比下滑4.3%,-2
1/19/2020,中国神华：2019年度煤炭销量同比下降3%,-1
2/18/2020,[中国神华]国华电力太仓电厂做好新冠疫情下防寒防冻工作,0
2/19/2020,中国神华：1月份商品煤产量为2410万吨 同比上涨14.2%,2
2/19/2020,中国神华：1月煤炭销售量同比增长4.2%,2
2/19/2020,中国神华：1月份煤炭销售量同比增长4.2%,2
2/19/2020,中国神华公布1月份财务数据 商品煤产量24.1百万吨,2
2/23/2020,中国神华：胜利一号露天煤矿产能核增40%,2
2/23/2020,中国神华：胜利一号露天煤矿产能核增40%,2
2/28/2020,[中国神华]严正声明,0
3/19/2020,中国神华：2月份商品煤销量为30.3百万吨 同比下降22.1%,-2
3/19/2020,中国神华：2月份煤炭销售量同比降22.1%,-2
3/19/2020,中国神华2020年2月煤炭销售量合计30.3百万吨 同比下滑22%,-2
3/27/2020,中国神华：2019年净利同比降1.4% 拟10派12.6元,-1
3/27/2020,中国神华：2019年净利同比下降1.4% 拟10派12.6元,-1
3/28/2020,中国神华：关于第四届董事会第二十五次会议决议的公告,0
3/28/2020,中国神华：2019年年度主要财务指标,0
3/31/2020,中国神华置出280亿资产净利仅降1.41% 拟现金分红251亿同比增75亿,-1
4/9/2020,中国神华：关于召开2019年度股东周年大会、2020年第一次A股类别股东会的通知,0
4/15/2020,中国神华：3月份煤炭销售量同比增2%,1
4/21/2020,柳钢股份、中国神华、盘江股份等38家公司连续三年股息率均超过3%,1
4/25/2020,中国神华：关于第四届董事会第二十六次会议决议的公告,0
4/25/2020,中国神华：2020年第一季度主要财务指标,0
4/25/2020,中国神华第一季度盈利98.07亿同比减少22.1% 信息化项目研究费用增加,-1
4/30/2020,[中国神华]中国神华举办2020年一季报投资者网络交流会,0
5/18/2020,强劲复苏信号！能源巨头中国神华4月煤炭销售量同比增长68%,2
5/28/2020,中国神华副总经理张光德辞职 2019年薪酬为105.39万元,-1
5/30/2020,中国神华：关于第五届董事会第一次会议决议的公告,0
5/30/2020,中国神华：关于第五届董事会第二次会议决议的公告,0
5/30/2020,中国神华：2019年度股东周年大会、2020年第一次A股类别股东会及2020年第一次H股类别股东会决议公告,0
6/7/2020,中国神华：关于派发2019年度末期股息的公告,0
6/28/2020,[中国神华]国内首个智能化薄煤层综采工作面在神东贯通,1
7/30/2020,中国神华：预计上半年净利润为204亿元 同比降16%,-2
7/30/2020,中国神华：2020年半年度业绩报告预告,0
7/30/2020,中国神华2020年上半年预计净利约207亿下降约15% 煤化工产品平均销售价格下降,-2
7/30/2020,中国神华上半年净赚207亿元,1
7/30/2020,中国神华上半年净赚207亿元,1
8/19/2020,[中国神华]国内首套等高式采煤装备在神东实现自动化开采,1
8/30/2020,中国神华2020年上半年净利206.58亿下滑14.8% 煤炭销量、价格同比分别下降,-2
9/2/2020,[中国神华]中国神华召开第五届董事会第三次会议,0
9/21/2020,[中国神华]中国神华入选“上市公司丰厚回报榜单”,0
10/16/2020,中国神华(601088.SH)：9月煤炭销量4020万吨 同比增长8.6%,2
10/25/2020,中国神华(601088.SH)前三季度净利润降9.5%至335.62亿元,2
10/25/2020,中国神华(601088.SH)：拟独资设立国能巴彦淖尔煤化工有限责任公司,0
10/26/2020,中国神华前三季度净利335.62亿减少9.5% 煤炭销售量、销售价格同比下降,-2
10/27/2020,中国神华：目前黄大铁路山东段已全部铺通,1
11/16/2020,中国神华(601088.SH)10月煤炭销售量同比增长10.4%,2
11/30/2020,中国神华：新街台格庙北区已取得详查探矿权证和详查储量登记书,0
12/4/2020,中国神华(01088.HK)12月4日耗资8195.2万港元回购566.2万股,1
12/8/2020,中国神华(01088.HK)12月8日耗资8628.56万港元回购604.55万股,1
12/9/2020,中国神华(01088.HK)12月9日耗资228.1万港元回购15.8万股,1
12/17/2020,中国神华(601088.SH)：11月煤炭销售量同比增长2.6%,1
12/19/2020,中国神华上市后累计分红2341亿元 高分红彰显“煤炭巨人”价值,1
12/23/2020,中国神华(01088.HK)：赵永峰辞任非执行董事职务,-1
12/27/2020,中国神华(601088.SH)：锦界煤电一体化项目三期工程5号机组通过168小时试运行,0
12/27/2020,中国神华(601088.SH)：黄大铁路(黄骅南至羊口段)正式开通试运营,0
12/27/2020,中国神华：锦界煤电一体化项目三期工程5号机组通过试运行,0
12/29/2020,中国神华(601088.SH)：神东电力公司拟出售富平热电公司100%股权,-1
12/29/2020,中国神华(601088.SH)拟出资40亿元参与设立国能基金,1
12/29/2020,中国神华(601088.SH)：批准对四川能源增资约13.80亿元、对新朔铁路公司增资约21.25亿元,-1
1/4/2021,中国神华(601088.SH)：锦界煤电一体化项目三期工程6号机组通过168小时试运行,1
1/4/2021,中国神华(601088.SH)：截至12月末累计回购2110.05万股H股,1
1/7/2021,中国神华：中国神华将所持国家能源集团陕西富平热电有限公司100%股权转让给国家能源集团国源电力有限公司,-1
1/22/2021,中国神华(601088.SH)：2020年煤炭销售量4.464亿吨 同比下降0.2%,-1
1/31/2021,中国神华2020年预计净利392亿下降约9% 煤炭销售收入减少,-2
2/9/2021,中国神华(01088.HK)：国能基金完成工商注册登记手续并取得营业执照,1
2/19/2021,中国神华：公司多次派团赴蒙就该项目与相关政府部门进行沟通交流,0
2/21/2021,中国神华(601088.SH)1月煤炭销售量同比增25.5% 总售电量同比增25.3%,2
2/28/2021,中国神华(601088.SH)：国能基金已完成备案手续,1
