Time,Content,Tag
12/18/2019,[奥拓电子]奥拓电子助力中国工商银行“金融科技创新体验中心” 建设,1
12/18/2019,[新凤鸣]工商银行嘉兴分行行长聂晶一行莅临指导,0
12/18/2019,[新凤鸣]工商银行嘉兴分行行长聂晶一行莅临指导,0
12/23/2019,西藏旅游向中国工商银行申请4亿授信额度,0
12/25/2019,招商局资本与工商银行深圳分行签署战略合作协议,0
1/7/2020,工商银行：董事会批准新增发行总额不超800亿元的资本工具,1
1/7/2020,工商银行：董事会决议公告,0
1/9/2020,工商银行：2020年第一次临时股东大会决议公告,0
1/10/2020,工商银行：财政部所持10%股权一次性划转给社保基金会持有,2
1/10/2020,工商银行：社保基金接收财政部一次性划转3.46%股份,2
1/10/2020,工商银行：社保基金接收财政部一次性划转公司3.46%股份,2
1/21/2020,旺能环境与工商银行签署了2.20亿元最高额保证合同,0
2/1/2020,[珍宝岛]珍宝岛药业与工商银行黑龙江分行在防疫抗灾方面达成崭新合作,0
2/7/2020,工商银行：执行董事、副行长胡浩辞任,-1
2/18/2020,工商银行：董事会决定设立高级业务总监,0
2/18/2020,工商银行：聘任熊燕、宋建华为高级业务总监,0
2/18/2020,工商银行：董事会决议公告,0
2/25/2020,[桐昆股份]工商银行嘉兴分行行长聂晶莅临桐昆调研,0
2/27/2020,恒指收涨0.31% 工商银行、建设银行涨约2%,2
3/3/2020,[江苏吴中]公司与工商银行苏州分行签署全面金融战略合作协议,1
3/10/2020,[桐昆股份]桐昆集团与中国工商银行嘉兴分行签订总额100亿元的战略合作协议,1
3/10/2020,声扬科技中标中国工商银行声纹识别产品项目,0
3/24/2020,工商银行：境外优先股发行获银保监会核准,1
3/24/2020,工商银行：获准发行不超300亿元境外优先股,1
3/24/2020,工商银行：境外优先股发行获中国银保监会核准,1
3/26/2020,文化和旅游部与工商银行签署战略合作协议 助力文旅企业纾困,0
3/26/2020,文化和旅游部与工商银行合作 助力文旅企业纾困,0
3/27/2020,工商银行：2019年全年净利润3122亿元,2
3/27/2020,工商银行：2019年净利同比增长4.9％ 拟10派2.628元,2
3/28/2020,工商银行：董事会决议公告,0
3/28/2020,工商银行：2019年年度主要财务指标,0
3/30/2020,[璞泰来]工商银行上海分行行长付捷一行调研璞泰来,0
3/30/2020,[璞泰来]工商银行上海分行行长付捷一行调研璞泰来,0
3/30/2020,30日公司新闻聚焦：中国石化去年净赚576亿 工商银行净利3122亿,2
3/31/2020,工商银行独立非执行董事希拉C?贝尔辞职 因任期届满,-1
4/8/2020,[拓维信息]拓维信息与工商银行湖南省分行举行战略合作签约仪式,0
4/13/2020,山西焦化：拟向工商银行洪洞支行等申请不超69.88亿元综合授信敞口额度,0
4/13/2020,工商银行：将提供1500亿元专项融资规模支持外贸企业等,0
4/27/2020,工商银行：明日起暂停账户原油、账户天然气、账户铜和账户大豆全部产品的开仓交易,-1
4/29/2020,六大行一季报出炉：工商银行净利844.94亿元夺冠,2
4/30/2020,工商银行2020年第一季度净利844.94亿增长3.04% 保险业务成本减少,2
5/13/2020,工商银行：关于召开2019年度股东年会的通知,0
5/26/2020,[天风证券]工商银行湖北省分行一行赴天风证券会谈,0
5/27/2020,工商银行：拟在境内市场发行不超过900亿元人民币的合格二级资本工具,1
5/28/2020,工商银行：董事会决议公告,0
6/1/2020,"[正邦科技]中国工商银行与正邦集团在工行总行举行金融支持养猪业务高层座谈会,全力产融合作,保产保供",0
6/1/2020,"[正邦科技]中国工商银行与正邦集团在工行总行举行金融支持养猪业务高层座谈会,全力产融合作,保产保供",0
6/3/2020,[海亮股份]银企合作 互利共赢 | 海亮集团与中国工商银行签署战略合作协议,1
6/4/2020,[金杯电工]金杯快讯 | 武汉二线与工商银行硚口支行战略合作签约仪式成功举行,1
6/12/2020,[武钢股份]武钢集团与工商银行湖北省分行签订战略合作协议,1
6/12/2020,工商银行遭北向资金净卖出6.37亿元,-2
6/12/2020,北上资金净流出8.95亿 工商银行净卖出6.37亿,-2
6/13/2020,工商银行：董事会决议公告,0
6/13/2020,工商银行：2019年度股东年会决议公告,0
6/17/2020,【公告解读】工商银行：获准在巴拿马设立分行,1
6/19/2020,[四川成渝]工商银行到成渝公司洽谈交流,0
6/19/2020,工商银行：A股2019年度分红派息实施公告,0
6/23/2020,贵州茅台股价刷新新高 超越工商银行问鼎A股企业市值第一位,0
6/23/2020,茅台超越工商银行，机构报团，白马牛市进行中,0
6/24/2020,正元智慧中标工商银行湖南省分行国防科技大学长沙校区一卡通系统升级改造项目 项目金额约为1945万元,0
7/13/2020,工商银行境外非公开发行优先股申请获中国证监会核准,1
7/16/2020,工商银行拟出资80亿元参与投资基金,1
7/17/2020,工商银行拟出资人民币80亿元参与投资基金,1
7/23/2020,中山公用与工商银行北京门头沟支行签署担保合同 用于申请总额不超过4895万元的贷款,-1
8/10/2020,[桐昆股份]中国工商银行嘉兴分行行长蒋顺根 莅临集团调研,0
8/28/2020,年内32家银行127位董监高职位调整 “70后”高管加速补位,0
8/30/2020,工商银行半年报：上半年净利润1487.9亿元 同比下降11.4%,-2
8/30/2020,工商银行上半年归母净利1487.9亿元 同比下降11.4%,-2
8/31/2020,工商银行副行长张文武：工行正按照人民银行的统一要求 开展数字货币方面的研究工作,0
8/31/2020,工商银行2020年上半年净利1487.9亿同比下降11.2% 总生息资产规模增加,-2
9/7/2020,[珍宝岛]珍宝岛药业同工商银行平房支行举行团建拓展活动,0
9/14/2020,[青山纸业]工商银行福建省分行托管与养老金中心总经理施晓丹到公司进行工作交流,0
9/15/2020,工商银行职工代表监事惠平辞任 吴翔江接任,-1
9/17/2020,[迪普科技]中国工商银行国产负载均衡首次应用,0
9/17/2020,工商银行(01398.HK)拟发行29亿美元3.58%股息率非累积永续境外优先股,1
9/17/2020,工商银行：在企业经济性质、是否有地方政府背景等方面未设立特定指标，不作为是否发放贷款的判定标准,0
9/17/2020,工商银行(601398.SH)拟发行29亿美元境外优先股,1
9/18/2020,工商银行(601398.SH)：成功发行100亿元的创新创业金融债券,1
9/24/2020,工商银行(601398.SH)成功发行29亿美元境外优先股,1
9/25/2020,工商银行(601398.SH)：完成发行600亿元二级资本债,1
9/29/2020,工商银行：获准在境外发行不超过400亿元无固定期限资本债券,1
10/4/2020,2020年9月北京A股上市公司市值TOP100 工商银行1.7万亿元居第一,1
10/10/2020,工商银行：召开2020年第二次临时股东大会的通知,0
10/19/2020,建科院(300675.SZ)：拟向工商银行深圳市分行申请新增授信额度4.3亿元,0
10/21/2020,[工商银行]“工银大学星火学堂”成立 助力青少年金融知识普及,0
10/22/2020,[工商银行]工商银行成功承办金融街论坛年会“金融开放与市场”平行论坛,0
10/24/2020,[洋河股份]洋河股份与中国工商银行举行“线上线下一体化智慧收单合作协议”签约仪式,0
10/26/2020,[工商银行]工商银行“春融行动”助力发展新格局,0
10/30/2020,工商银行：前三季度净利润2286.75亿元 同比下降9.15％,-2
10/30/2020,六大行三季报出炉：工商银行净利润2286.75亿元居榜首 邮储银行净利528.95亿元垫底,1
11/2/2020,工商银行前三季度净利2301.73亿减少8.91% 联营企业投资收益减少,-2
11/3/2020,[工商银行]工行志愿者“小叶子”以青春力量支持进博会举办,0
11/3/2020,[工商银行]工商银行助力人民币国际化行稳致远,0
