Time,Content,Tag
12/18/2019,[光大银行]让生活更美好|首届光大服务季启动,0
12/18/2019,[光大银行]缴费规模创五年新高 移动支付快速普及,1
12/19/2019,[光大银行]布局移动金融生态链 光大手机银行6.0版发布,0
12/20/2019,[光大银行]再创新高 光大云缴费服务突破7000项,1
12/20/2019,[光大银行]吴利军调研光大实业,0
12/21/2019,光大银行：2019年第三次临时股东大会决议公告,0
12/21/2019,光大银行：第八届董事会第八次会议决议公告,0
12/25/2019,[光大银行]光大集团与华晨集团签署战略合作协议,1
12/25/2019,柘中股份向宁波银行申请2.76亿授信额 向光大银行申请1.44亿外币贷款,0
12/26/2019,[光大银行]上门送服务 温暖企业心|李晓鹏与北京市副市长殷勇举行工作会谈,0
12/26/2019,[光大银行]中国光大银行与雄安集团共建数字金融科技实验室 聚焦区块链创新应用,0
12/30/2019,[光大银行]光大人“梦工厂”:光大集团创新中心正式成立,0
12/30/2019,[光大银行]第二届“光大-光华金控论坛”(闭门会议)在京举行,0
12/31/2019,[云南能投]中国光大银行昆明分行到集团交流座谈,0
12/31/2019,光大银行：董事任职资格获中国银保监会核准,1
1/13/2020,[光大银行]光大帮扶“米大姐”案例入选 “企业精准扶贫50佳”,0
1/13/2020,[光大银行]光大集团召开2019年度战略对标调研会,0
1/14/2020,"[光大银行]始于颜值、忠于体验,最懂你的APP到底是哪个",0
1/19/2020,[光大银行]李晓鹏会见创新工场董事长李开复,0
1/21/2020,[光大银行]光大手机银行APP月活突破1000万,2
1/22/2020,光大银行：2019年净利374亿元 同比增长11%,2
1/22/2020,光大银行业绩快报：2019年净利润373.54亿元 同比增长10.98%,2
1/22/2020,光大银行业绩快报：2019年净利同比增11%,2
1/22/2020,光大银行2019年净利373.54亿 同比增长10.98%,2
1/31/2020,[光大银行]上下同欲者胜|刘金慰问光大银行一线员工,0
2/2/2020,[光大银行]最美!战“疫”一线的光大人,0
2/3/2020,[光大银行]刘娟:我和你们一起守护这座城,0
2/9/2020,[光大银行]2020年全球银行品牌500强出炉 光大银行排名升至第28位,1
2/10/2020,光大银行：关于召开2020年第一次临时股东大会的通知,0
2/11/2020,[光大银行]金融“战疫”进行时 光大银行加速推进服务创新,1
2/12/2020,[光大银行]吴利军刘金视察抗疫期间餐厅保障工作,0
2/12/2020,[光大银行]光大银行“视频柜员”:3000万“救急工资”在家发,0
2/13/2020,[光大银行]光大云支付:争分夺秒 保畅通 · 保安全,0
2/14/2020,[光大银行]光大银行广州分行:10亿元防控疫情债助力南航抗疫,1
2/15/2020,[光大银行]光大银行两支抗“疫”慈善信托持续驰援武汉,1
2/15/2020,央行开出3张千万级罚单！违反《反洗钱法》 民生银行、光大银行、华泰证券共被罚5190万元,-2
2/16/2020,[光大银行]光大手机银行:上线多项城市服务,1
2/16/2020,[光大银行]光大银行北京分行:火力全开支持企业防控疫情,0
2/19/2020,[光大银行]光大理财有限责任公司 首款产品——阳光金养老1号正式上线,1
2/21/2020,[光大银行]光大信用卡多项线上服务支持疫情防控,0
2/25/2020,[光大银行]上线多种“非接触式服务”光大银行筑牢数字金融服务保障线,0
2/25/2020,[光大银行]光大银行:“实锤”“硬核”支持复工复产,0
2/26/2020,[光大银行]光大云缴费服务全国便民生活缴费超1亿户,1
2/26/2020,[光大银行]光大银行上线电子账户资金代发业务保客户支付结算顺畅,0
2/28/2020,[光大银行]光大金融租赁公司为北汽福田增加授信2.14亿元,0
2/28/2020,[光大银行]光大信用卡上线“天使计划”,0
2/28/2020,光大银行：第八届董事会第十一次会议决议公告,0
3/3/2020,[光大银行]情暖医务出实招 光大信用卡“天使计划”显担当,1
3/5/2020,[光大银行]优化丰富“非接触式服务”渠道 光大手机银行贴心服务抗“疫”生活,0
3/5/2020,[光大银行]助力企业复工复产 光大移动客服 打响云端战“疫”,0
3/6/2020,[光大银行]光大出国金融智慧化服务启新篇:手机银行专区改版升级,0
3/9/2020,[光大银行]光大银行全力支持医疗行业抗击疫情,0
3/10/2020,光大银行：关于“光大转债”2020年付息事宜的公告,0
3/17/2020,[光大银行]网络+扶贫:光大购精彩“带货”农产品,0
3/17/2020,[光大银行]质量+盈利:社区支行新支点,0
3/24/2020,光大银行：第八届董事会第十三次会议决议公告,0
3/27/2020,"[光大银行]光大银行:营收增幅连续两年超20%,一流财富管理银行建设迈上新台阶",2
3/27/2020,光大银行：2020年第一次临时股东大会决议公告,0
3/27/2020,光大银行：2019年净利同比增长11% 拟10派2.14元,2
3/27/2020,光大银行：2019年净利同比增10.98% 拟10派2.14元,2
3/27/2020,光大银行：营收增幅连续两年超20% 全年科技投入超34亿,2
3/28/2020,光大银行：第八届董事会第十二次会议决议公告,0
3/28/2020,光大银行：2019年年度主要财务指标,0
3/31/2020,[光大银行]科技赋能、生态协同 2019年光大银行零售业务按下转型快进键,0
4/1/2020,"[光大银行]年度科技投入超30亿,“123+N”打造数字光大",0
4/1/2020,[光大银行]“生态”战略显成效 光大云缴费发展创新高,0
4/3/2020,"[光大银行]光大战略带动业绩持续高增长,一流财富管理银行何以突出重围",1
4/7/2020,[光大银行]光大银行发布2019年度社会责任报告:多维度深化价值创造内涵,1
4/7/2020,[光大银行]光大银行发布2019年度社会责任报告: 多维度深化价值创造内涵,1
4/8/2020,[光大银行]光大理财与国网英大集团签订战略合作协议:共筑金融共赢新格局,1
4/9/2020,[光大银行]光大普惠:暖企抗疫 携手复工加速度,0
4/9/2020,光大银行：2019年度光大优3股息发放实施公告,0
4/10/2020,[光大银行]依托支付结算与金融科技手段光大银行积极探索光信通全产业链金融模式,1
4/14/2020,"[光大银行]科技赋能,光大银行“阳光交e区块链”破千亿!新闻",1
4/14/2020,"[光大银行]科技赋能,光大银行“阳光交e区块链”破千亿!",1
4/15/2020,[光大银行]光大普惠:助企复工复产“亮新招”,0
4/15/2020,[光大银行]光大普惠:助企复工复产“亮新招”,0
4/16/2020,[光大银行]勇立潮头再争先 光大数字金融吹响助力复工复产冲锋号,0
4/19/2020,[光大银行]光大银行:投入5亿专项资金用于金融科技创新项目孵化,1
4/19/2020,[光大银行]光大银行:投入5亿专项资金用于金融科技创新项目孵化,1
4/21/2020,[光大银行]云缴费服务再创新高 缴费项目突破8000项,1
4/21/2020,光大银行：关于召开2019年度股东大会的通知,0
4/23/2020,[光大银行]光大零售金融“薪悦”代发再推新服务—“云开卡”,0
4/24/2020,[光大银行]加码养老金融光大银行业内首发线上健康养老生态圈,0
4/29/2020,[光大银行]光大云缴费与中青旅达成全面战略合作,1
4/29/2020,"[光大银行]光大银行:财富管理银行建设全面推进,资管、云缴费业务高速发展",1
4/30/2020,光大银行：汇金公司拟将所持公司19.53%股份转让给光大集团,1
4/30/2020,光大银行2020年第一季度净利108.31亿元 较上年同期增长11.28%,2
4/30/2020,光大银行:汇金公司拟将所持公司19.53%股份转让给光大集团,1
5/5/2020,上市股份制银行财报大比拼：光大银行增速快 招商银行最赚钱,2
5/6/2020,"[光大银行]教育资金早规划,光大银行首推线上留学测评工具“留学指南针”",1
5/6/2020,汇金公司退股光大银行 拉直关系为光大集团上市铺路,0
5/8/2020,[光大银行]光大银行“物流全程通”助力企业复工复产,0
5/9/2020,"[光大银行]光大家:有奋斗,更有温暖",0
5/13/2020,[山东钢铁]山钢集团与光大银行签署战略合作协议——侯军、陶登奎出席,1
5/13/2020,[正邦科技]授信50亿!光大银行南昌分行与正邦集团成功签约,0
5/13/2020,[正邦科技]授信50亿!光大银行南昌分行与正邦集团成功签约,0
5/15/2020,[光大银行]光大云缴费4个月服务用户突破2亿,0
5/18/2020,[欧亚集团]中国光大银行、光大证券领导到访欧亚集团进行业务合作交流,0
5/19/2020,[光大银行]做实做优 创造价值|集团召开E-SBU执行办公室主任会议,0
5/19/2020,[光大银行]做实做优 创造价值|集团召开E-SBU执行办公室主任会议,0
5/19/2020,[光大银行]打造中医药领域的特色银行 光大银行推出“阳光本草”综合金融服务方案,0
5/19/2020,光大银行副行长孙强辞职 2019年薪酬为232.89万元,-1
5/20/2020,光大银行：第八届董事会第十五次会议决议公告,0
5/22/2020,光大银行：汇金公司转让公司19.53%股份给光大集团,1
5/22/2020,光大银行：汇金公司拟将所持19.53%股份转让给光大集团,1
5/26/2020,[光大银行]创新思路搞活扶贫产业 光大直播带货助力扶贫名产俏销,0
5/26/2020,[光大银行]创新思路搞活扶贫产业光大直播带货助力扶贫名产俏销,0
5/27/2020,[光大银行]落实“六保” 助复产 惠民生 光大银行农民工金融综合服务新升级,0
5/28/2020,[光大银行]光大云缴费从“新”出发 谱写“云上民生”新篇章,0
6/2/2020,[光大银行]金融支持加码扩大内需 光大手机银行上线消费券在线申领服务,0
6/2/2020,[光大银行]从“扶贫”到“扶志”云缴费携手国羽 走进光大定点扶贫县小学公益行,0
6/5/2020,光大银行：第八届董事会第十六次会议决议公告,0
6/5/2020,光大银行：2019年度股东大会决议公告,0
6/9/2020,[光大银行]光大手机银行7.0:带给你如“7”而“智”的“财富+”生活,1
6/10/2020,光大银行：关于2019年度A股分红派息实施暨“光大转债”转股连续停牌的提示性公告,-1
6/12/2020,[光大银行]立即行动抓落实|李晓鹏带队与武汉大学签约、与高德红外举行战略合作会谈,0
6/15/2020,[光大银行]光大银行零售普惠持续发力 服务小微超160万户,0
6/15/2020,光大集团384亿受让光大银行股权或推整体上市 手握13家上市公司总资产逾5万亿,0
6/16/2020,光大银行：2019年度A股普通股分红派息实施公告,0
6/17/2020,[光大银行]聚焦便利性金融服务 光大云缴费服务项目突破8500项,1
6/17/2020,[光大银行]刘金接受英国《银行家》杂志采访,0
6/18/2020,光大银行：第一期优先股2020年股息发放实施公告,0
6/19/2020,[光大银行]育新机开新局 光大数字金融激发渠道服务新动能,0
6/22/2020,[光大银行]低成本跨境融资近100亿元 助企业复工复产 显光大责任担当,0
6/24/2020,[光大银行]新消费提亮美好生活底色 光大随心贷无接触线上放款超9000亿元,1
7/1/2020,快讯：光大银行急速拉升5.31% 主力资金净流入6019.30万元(dev),2
7/1/2020,银行股午后快速拉升 光大银行大涨近7％,2
7/1/2020,银行股继续走强 光大银行涨停,2
7/2/2020,光大银行2020年“全球银行1000强”排名提升至第35位,1
7/3/2020,[光大银行]光大理财支持小微项目投放超百亿,1
7/3/2020,[光大银行]光大银行2020年“全球银行1000强”排名提升至第35位,1
7/3/2020,两市再放量，光大证券翻倍后如何参与券商股，关注这3个规律,0
7/6/2020,[光大银行]聚焦便民金融服务 光大云缴费移动端客户突破2000万户,1
7/6/2020,快讯：光大银行急速拉升9.45% 主力资金净流出306.52万元(dev),2
7/7/2020,[光大银行]光大理财:服务实体、助力扶贫 累计投放超360亿元,0
7/9/2020,[光大银行]光大银行与高德红外签署战略合作协议,0
7/10/2020,[光大银行]为社会创造价值:请查收光大2019年社会责任报告,0
7/10/2020,[光大银行]旗下阳光银行APP与手机银行APP完成整合 光大银行开放银行服务迈入新阶段,0
7/10/2020,[光大银行]里程碑|光大集团完成对光大银行股份拉直,0
7/16/2020,[光大银行]光大信用卡启动“阳光云游”计划 产融结合助力旅游经济复苏,0
7/16/2020,[光大银行]光大云缴费平台服务输出合作伙伴突破500家,0
7/20/2020,[光大银行]光大集团召开2020年半年度战略对标调研会,0
7/22/2020,[光大银行]深入构建开放金融新生态 光大云缴费本年活跃用户突破3亿户,1
7/27/2020,[光大银行]响应国家号召 顺应监管导向 光大理财用产品“说话”,0
7/27/2020,光大银行非执行董事何海滨辞任,-1
7/30/2020,[光大银行]抗洪战斗“急行军”中的光大银行身影,0
8/6/2020,"[光大银行]“汤农民”的扶贫路:五年,五个村",0
8/7/2020,[光大银行]光大云缴费服务项目突破9000项 便利金融服务再添新场景,1
8/11/2020,光大集团董事长李晓鹏818期间造访苏宁 深化场景合作促消费,0
8/12/2020,光大银行旗下阳光消费获准开业 银行系持牌消费金融公司增至18家,1
8/12/2020,光大银行旗下阳光消费获准开业 银行系持牌消费金融公司增至18家,1
8/12/2020,光大银行旗下阳光消费获准开业 银行系持牌消费金融公司增至18家,1
8/13/2020,[光大银行]以苏州为起点——精细落地光大集团与江苏省战略合作,1
8/13/2020,牧原股份：与光大银行签署战略合作协议,0
8/14/2020,[牧原股份]牧原与光大银行签署战略合作协议,0
8/17/2020,[光大银行]北京阳光消费金融股份有限公司正式揭牌 定义“向善”消费新理念,0
8/17/2020,[光大银行]光大银行与中国黄金签署战略合作协议,1
8/18/2020,[光大银行]光大集团发布品牌新形象,0
8/18/2020,[光大银行]光大集团与浙江省温州市举行战略合作会谈,0
8/19/2020,[光大银行]促消费惠民生 光大“随心贷”无接触线上放款突破1万亿元,1
8/20/2020,[光大银行]中国光大银行股份有限公司关于启用新版品牌标识的公告,0
8/20/2020,[光大银行]中国光大银行发布品牌新形象,0
8/24/2020,[光大银行]光大云缴费助力全国“一网通办”便民服务深入推进,0
8/25/2020,"[光大银行]光大银行与BCG中国资管系列报告之2019|数字时代,开启新格局新机遇",0
8/25/2020,[光大银行]光大银行:未来你的理财方式将有五大变化,0
8/28/2020,[光大银行]光大云缴费荣获“2020年度普惠金融优秀传播案例奖”,0
8/28/2020,[光大银行]李晓鹏与光大银行新任职交流干部进行任前集体谈话,0
9/4/2020,[光大银行]全力做好花博会服务和东滩地铁小镇建设:李晓鹏会见上海市崇明区委书记李政,0
9/4/2020,[光大银行]银行+保险:为客户提供全生命周期综合金融服务,0
9/7/2020,"[光大银行]光大信用卡:聚力“阳光家族”,成就服务名品",0
9/9/2020,"[光大银行]聚焦“三新”,光大银行提速数字化建设",0
9/10/2020,光大银行零售业务转型收效 半年揽入292.8亿占营收四成,2
9/10/2020,光大银行零售业务转型收效 半年揽入292.8亿占营收四成,2
9/10/2020,光大银行零售业务转型收效 半年揽入292.8亿占营收四成,2
9/10/2020,光大银行零售业务转型收效 半年揽入292.8亿占营收四成,2
9/10/2020,光大银行零售业务转型收效 半年揽入292.8亿占营收四成,2
9/10/2020,鸿达兴业(002002.SZ)拟向光大银行深圳分行申请综合授信额度3亿元,0
9/11/2020,[光大银行]光大银行与奇安信集团签约建设网络安全联合创新实验室,1
9/12/2020,"[梦网集团]光大银行牵手梦网集团,就华为服务号业务展开合作",1
9/12/2020,光大银行与奇安信集团签约建设网络安全联合创新实验室,1
9/14/2020,[光大银行]共建新金融生态体系 光大银行与华为软件技术有限公司签署合作备忘录,0
9/14/2020,湖南投资(000548.SZ)：拟向光大银行长沙分行申请不超2亿元综合授信,0
9/15/2020,光大银行：召开2020年第二次临时股东大会的通知,0
9/16/2020,"[光大银行]科技赋能,光大银行打造智慧私行",0
9/17/2020,创意信息(300366.SZ)：子公司预中标光大银行“开源数据库软件现场服务选型入围项目”,0
9/18/2020,光大银行深圳宝安支行违法遭罚 交易单证审查现漏洞,-1
9/21/2020,[光大银行]“云上柜台”一站式解决中小企业融资难题 光大银行阳光供应链云平台全新升级,0
9/21/2020,创意信息(300366.SZ)：子公司中标光大银行“开源数据库软件现场服务选型入围项目”,0
9/22/2020,光大银行南昌分行违法办理售汇业务 遭外汇局处罚,-1
9/23/2020,"[光大银行]人生有福,岁月安康 光大福康卡正式发布",0
9/23/2020,[光大银行]光大银行主导编制 银行业首个用户体验评价团体标准正式发布,0
9/24/2020,[光大银行]光大银行揽获人民银行2019年度银行科技发展奖一二三等奖,1
9/25/2020,[光大银行]光大银行与阿里云计算有限公司签约建设网络安全联合创新实验室,1
9/28/2020,[光大银行]光大银行连续三年荣获“年度优秀,1
9/28/2020,光大银行天津分行违法遭罚 交易单证审查现漏洞,-1
9/29/2020,[光大银行]携手阳光出国代言人 光大出国金融15周年全面升级,0
9/30/2020,[光大银行]光大云缴费高速发展 移动端客户新增突破1200万户,1
10/16/2020,[光大银行]中国光大银行与中国信息通信研究院签署战略合作协议,1
10/18/2020,中国光大银行与中国信息通信研究院签署战略合作协议,1
10/19/2020,[光大银行]光大集团第二届扶贫成果展在沪举行,0
10/21/2020,[光大银行]落实四季度工作会精神 | 李晓鹏在光大天津滨海新港支行开展旺季工作调研,0
10/21/2020,[光大银行]中国光大银行举行2020年首场客户体验官交流活动,0
10/22/2020,[湖南发展]公司荣获湖南上市公司第八届“湖南海利-光大银行杯”羽毛球团体赛乙组冠军,0
10/23/2020,[光大银行]2020年中国便民缴费产业白皮书发布数字缴费发展正当时,0
10/29/2020,[光大银行]便民缴费服务显活力 光大云缴费移动端客户突破3000万,1
10/30/2020,光大银行：积极服务实体经济，全面推进财富管理银行建设，利润增长出现向上拐点,1
11/1/2020,光大银行前三季度净利296.05亿减少5.71% 加权平均净资产收益率下降,-2
11/2/2020,148.5亿元！恒大要清仓广汇集团股权 接手者是海通证券、光大银行、中国太保的股东,0
11/2/2020,光大银行前三季度净利296亿 信用减值损失430亿,-2
11/13/2020,[光大银行]光大云缴费本年活跃用户突破4亿户 持续深耕便民缴费产业,1
11/16/2020,[光大银行]金融科技创新赋能 光大手机银行十年匠心助力人民美好生活,0
11/20/2020,[光大银行]光大银行与Plug and Play China 就金融科技领域创新达成合作,1
11/25/2020,瑞茂通(600180.SH)与光大银行郑州东风支行签订10.3亿元综合授信协议,0
11/30/2020,铭普光磁(002902.SZ)拟向光大银行东莞分行申请融资不超1亿元,0
12/4/2020,"[正邦科技]光大银行南昌分行行长章国华会见正邦集团董事长林印孙,商洽光大正邦深入融合发展",0
12/16/2020,创意信息(300366.SZ)：控股子公司与光大银行、光大科技签署知识产权合作协议,1
12/18/2020,[光大银行]光大集团“世界品牌500强”排名跃升101位!,1
12/18/2020,"[光大银行]光大银行:教育为本,民生为要,全面筑牢脱贫攻坚的根基",0
12/22/2020,兴齐眼药(300573.SZ)拟向光大银行沈阳云峰支行申请授信1亿元,0
12/28/2020,[光大银行]光大手机银行8.0:厚积薄发 释放财富管理新势能,0
12/28/2020,[光大银行]中国光大银行员工舒心计划项目启动,0
12/30/2020,[光大银行]光大云缴费便民服务项目突破10000项,1
1/4/2021,派瑞股份(300831.SZ)：拟向光大银行西安分行申请不超1.5亿元综合授信额度,0
1/4/2021,顺发恒业：恒业公司拟将自有土地使用权抵押给光大银行萧山支行 申请额度不超过7亿元贷款,0
1/4/2021,顺发恒业：恒业公司拟将自有土地使用权抵押给光大银行萧山支行 申请额度不超过7亿元贷款,0
1/6/2021,光大银行南昌分行违法被罚 未经行政许可终止分支机构,-1
1/7/2021,光大银行呼和浩特分行违法遭罚 信贷资金改变原有用途,-1
1/11/2021,光大银行呼和浩特信贷违法改变用途 两责任人遭警告,-1
1/12/2021,[光大银行]打造“云上民生工程” 光大云缴费2020年服务用户突破5亿户,1
1/14/2021,[光大银行]光大银行安全攻防实验室正式落成,1
1/21/2021,光大银行(601818.SH)业绩快报：2020年度净利预增1.26%至378.24亿元,2
1/21/2021,中国光大银行(06818.HK)2020年度业绩快报：净利增长1.26%至378.24亿元,2
1/21/2021,光大银行2020年度净利378.24亿增长1.26% 业务规模平稳增长,2
1/25/2021,[光大银行]推进数据要素市场化 光大银行发布《商业银行数据资产估值白皮书》,0
1/27/2021,光大银行池州支行3宗违法收2罚 虚报金融统计数据,-1
2/3/2021,光大银行被银保监会通报 六宗违规侵害消费者权益,-1
2/4/2021,6类违规问题遭银保监会点名，光大银行回应“已完成整改”,-1
