Time,Content,Tag
12/31/2019,2019年“吸金王”出炉 逾385亿元资金涌入10只个股,0
1/10/2020,药明康德：全资子公司拟300万英镑认购英国Epidarex投资基金份额,1
2/6/2020,药明康德捐款2000万元抗疫,1
2/17/2020,药明康德：拟3000万美元投资北海康成 完善罕见病领域布局,1
2/17/2020,药明康德：拟3000万美元投资北海康成,1
2/19/2020,药明康德投资北海康成 频繁进行资本运作究竟为哪般？,1
3/13/2020,药明康德：武汉研发基地已恢复运营,1
3/24/2020,药明康德：2019年净利润18.55亿元 拟10转4派3.37元,1
3/24/2020,药明康德2019年净利润18.5亿元 拟10转4派3.37元,1
3/24/2020,药明康德：2019年净利同比下降18% 拟10派3.37元,-2
3/24/2020,药明康德：拟定增募资不超65.28亿元,1
3/24/2020,药明康德2019成绩单：净利润下滑18.1% 研发开支增35.2%,2
3/24/2020,药明康德去年营收增三成 拟定增募资不超65.3亿元,1
3/25/2020,药明康德：第一届董事会第三十九次会议暨2019年年度董事会会议决议公告,0
3/25/2020,药明康德：2019年年度主要财务指标,0
3/25/2020,药明康德开启A+H百亿再融资计划 扩充产能提升研发实力,0
3/25/2020,CXO企业维持高增长 疫情影响不改行业长期发展逻辑,-1
3/27/2020,药明康德：股东拟减持不超1%股份,-1
3/27/2020,药明康德：持股5.88%的股东拟减持不超1%股份,-1
3/27/2020,药明康德：股东WuXi AppTec(BVI) Inc.拟减持不超1%公司股份,-1
3/31/2020,药明康德：关于召开2019年年度股东大会、2020年第一次A股类别股东会议及2020年第一次H股类别股东会议的通知,0
4/20/2020,北向资金净流入0.5亿 药明康德获净买入4.09亿,2
4/20/2020,连续3日净买入 药明康德获沪股通净买入9.92亿元,2
4/29/2020,药明康德：一季度净利润同比下降21.59%,-2
4/29/2020,药明康德：一季度营收同比增15.09% 各业务板块持续取得进展,-2
4/29/2020,药明康德一季度净利同比下降两成,-2
4/29/2020,药明康德：一季度实现营收31.88亿元 同比增长15.1%,2
4/30/2020,药明康德第一季度盈利3.03亿同比下滑21.59% 投资收益同比减少,-1
5/6/2020,药明康德细胞免疫疗法暂无进展 营收大涨商誉四年增两倍,0
5/21/2020,药明康德：第二届董事会第一次会议决议公告,0
6/3/2020,北上资金今日净流入44.14亿 药明康德净买入2.74亿,2
6/3/2020,富时中国A50指数将纳入京沪高铁、药明康德,2
6/3/2020,富时中国A50指数新纳入京沪高铁、药明康德,2
6/11/2020,药明康德：第二届董事会第二次会议决议公告,0
6/11/2020,药明康德45万股激励19名员工 两大主业高增 新品进入收获期,1
6/13/2020,上半年十大减持王曝光 药明康德套现金额居首,-2
6/14/2020,上半年十大减持王曝光 药明康德套现金额居首（名单）,-2
6/16/2020,突出肿瘤放疗业务，曾获药明康德投资 海吉亚医疗开始在港交所招股,1
6/29/2020,北上资金净流出14.47亿 药明康德被净卖出4.96亿,-2
7/2/2020,为什么是药明康德？解析其平台化发展和生态圈布局 | 聚焦国内医药生物产业重要公司,0
7/3/2020,药明康德4名股东合计减持20.66万股 套现约1955.06万元,-1
7/15/2020,药明康德股东减持1733.05万股 套现约17.75亿元,-1
7/20/2020,药明康德业绩快报：上半年实现净利润17.17亿元 同比增长62.49%,2
7/20/2020,药明康德2020年上半年净利17.17亿增长62% 海外客户订单较快增长,2
7/21/2020,药明康德快速上涨：2020年上半年归母净利润增长62.49%至17亿元,2
7/21/2020,药明康德：持股4.88%股东WuXi AppTec (BVI) Inc.拟减持不超1%,-1
7/29/2020,药明康德A+H股齐跌！拟折价配售净筹资73亿港元 折让约5%,-2
8/10/2020,药明康德非公开发行股票申请获审核通过,1
8/13/2020,药明康德上半年归母净利润同比增长62% 券商：整体超出预期,2
8/13/2020,药明康德：上半年净利17.17亿元 同比增62%,2
8/13/2020,药明康德上半年归母净利增长超六成 珍宝岛拟募资逾20亿元投入创新药和仿制药研发 | 医资日报,2
8/13/2020,药明康德上半年业绩同比增长62.49%,2
8/13/2020,药明康德2020年上半年净利17.17亿增长62% 各个业务板块均实现增长,2
8/13/2020,药明康德中报净利增六成,2
8/14/2020,药明康德上半年净利增长62% 新增客户近600家,2
8/14/2020,药明康德净利降转增市值年增1421亿 以“卖研发”为主业位列全球CRO领域第九,1
9/3/2020,北向资金今日净流出10.04亿 药明康德被净卖出5.77亿,-2
9/4/2020,药明康德(02359.HK)获贝莱德增持23.43万股,2
9/11/2020,药明康德股东拟大宗交易减持不超1%公司股份,-1
9/18/2020,药明康德：2018年限制性股票与股票期权激励计划预留股票期权第一个行权期部分行权结果暨股份上市公告,1
