Time,Content,Tag
12/25/2019,韦尔股份涨上天！市值接近美国芯片龙头但净利润仅为其零头 但斌吐槽泡沫显而易见,-1
1/21/2020,：预计2019年净利润增加2.6-3.6亿元 同比增长188%-260%,2
1/21/2020,韦尔股份：2019年净利预增188%到260%,2
1/21/2020,韦尔股份：2019年度净利同比预增188%-260%,2
1/22/2020,韦尔股份：2019年年度业绩预增的公告,1
1/22/2020,韦尔股份：2019年年度业绩报告预告,0
2/12/2020,韦尔股份：关于2017年限制性股票激励计划授予的限制性股票第二期解锁暨上市公告,0
2/12/2020,韦尔股份：第五届董事会第十次会议决议公告,0
2/19/2020,韦尔股份3名股东合计减持352万股 套现约4.39亿元,-1
2/24/2020,韦尔股份：子公司出售124万股晶方科技股票,1
2/24/2020,韦尔股份：减持晶方科技0.54%股份 交易金额为1.64亿,1
2/24/2020,韦尔股份：子公司出售123.8万股晶方科技股票,1
3/4/2020,韦尔股份：第五届董事会第十二次会议决议公告,0
4/3/2020,韦尔股份：第五届董事会第十三次会议决议公告,0
4/9/2020,韦尔股份：2019年净利同比增221% 拟10派0.7元,2
4/9/2020,韦尔股份2019年净利同比增逾两倍,2
4/9/2020,韦尔股份：第五届董事会第十四次会议决议公告,0
4/9/2020,韦尔股份：2019年年度主要财务指标,0
4/10/2020,并购CMOS业务提升盈利 韦尔股份2019年净利润同比增长221.14%,2
4/15/2020,韦尔股份：拟收购新思Synaptics亚洲TDDI业务,1
4/23/2020,韦尔股份：一季度净利4.45亿元 同比增800%,2
4/23/2020,韦尔股份一季度净利同比增长八倍,2
4/23/2020,外延扩张效应显现 韦尔股份一季度业绩增长800%,2
4/24/2020,韦尔股份：第五届董事会第十六次会议决议公告,2
4/24/2020,韦尔股份：2020年第一季度主要财务指标,2
4/24/2020,净利增逾800%！半导体公司一季报拉开帷幕,2
5/18/2020,韦尔股份控股股东虞仁荣质押5000万股 用于偿还债务,-1
5/21/2020,韦尔股份：关于召开2019年年度股东大会的通知,0
5/21/2020,韦尔股份：第五届董事会第十七次会议决议公告,0
6/11/2020,韦尔股份：2019年年度股东大会决议公告,0
6/19/2020,韦尔股份：拟发行不超过30亿可转债用于晶圆测试生产线,1
6/19/2020,【公告解读】韦尔股份：拟发行可转债募集资金不超30亿元,1
6/19/2020,韦尔股份拟公开发行可转债募资不超30亿元 用于CMOS图像传感器产品升级等项目,1
6/19/2020,韦尔股份：拟发行不超过30亿元可转债,1
6/19/2020,韦尔股份：第五届董事会第十八次会议决议公告,0
6/19/2020,韦尔股份：关于召开2020年第一次临时股东大会的通知,0
6/23/2020,韦尔股份：控股股东的一致行动人虞小荣及2名董事拟减持不超过总股本0.33%,-1
7/5/2020,韦尔股份：参股基金认购中芯国际科创板首发股票,-1
7/7/2020,快讯：韦尔股份急速拉升5.76% 主力资金净流出3275.36万元(dev),2
7/18/2020,韦尔股份年报推10派0.7元,1
7/23/2020,韦尔股份控股股东虞仁荣质押750万股 用于非质押融资,-1
8/1/2020,巨浪袭来！猛涨20倍的芯片巨头解禁市值超千亿,1
8/2/2020,[加急]芯片龙头韦尔股份领衔8月超3000亿解禁潮 下周两只医药十倍股将迎考验,1
8/18/2020,韦尔股份拟与实控人共同投资设立杭州豪芯股权投资合伙企业,0
8/19/2020,韦尔股份大涨近6%！拟投资成立豪芯股权投资合伙企业,2
8/19/2020,韦尔股份控股股东虞仁荣质押6000万股 用于偿还债务,-1
8/20/2020,韦尔股份半年报：上半年净利润净利润9.9亿元 同比增长12倍,2
