Time,Content,Tag
12/18/2019,[川投能源]招商银行四川省分行副行长曾景林一行来访川投能源,0
12/18/2019,北上资金净买入招商银行等,2
12/18/2019,[数说]北向资金净流入44.83亿抢筹招商银行等银行股 净卖出立讯精密超亿元,2
12/20/2019,外资与融资客11月份以来455亿元加仓银保股 中国平安与招商银行最受青睐,2
12/22/2019,长城汽车拟就招商银行向蜂巢动力提供总额度9.75亿元贷款提供担保,1
12/24/2019,招商银行首设金科办公室 细化信息技术架构,0
12/28/2019,招商银行：加快适应LPR市场化定价方式,0
12/30/2019,[唐山港]唐山招商银行客人来港走访,0
1/2/2020,银行板块走强 招商银行股价涨超3.5％再创历史新高,2
1/3/2020,14亿钱端纠纷案终于盖棺论定？监管层的回复打脸招商银行,-1
1/3/2020,2019内银股：IPO遇冷 盛京银行、招商银行跑出新行情,1
1/6/2020,招商银行再创历史新高 盘中市值超万亿元,2
1/6/2020,招商银行盘中再创历史新高 总市值超万亿元,2
1/6/2020,天富能源为天富集团向招商银行2亿元借款提供连带责任保证,0
1/8/2020,吉比特使用395万元闲置募集资金购买招商银行理财产品,1
1/17/2020,招商银行业绩快报：2019年净利润929亿元 同比增15%,2
1/17/2020,招商银行：2019年实现净利润928.7亿元 同比增长15.3%,2
1/17/2020,招商银行业务稳健开展 2019年净利润928.67亿元同比增15.28%,2
1/17/2020,公告精选：多家公司药品拟中标第二批全国药品集中采购；招商银行2019年净利润同比增逾15%,2
1/20/2020,麦格米特向招商银行申请综合授信额度3亿元,0
1/25/2020,招商银行捐款2亿助力武汉疫情防控,1
2/14/2020,驰援武汉疫情，103家深圳上市公司入列，华大基因、迈瑞医疗、招商银行、顺丰控股…,1
2/16/2020,格力电器：珠海明骏将其持有公司的9亿股股票质押给招商银行,1
3/2/2020,1747份年报业绩快报近六成实现增长 154家上市公司净利润同比翻番,0
3/11/2020,招商银行今日获北向资金净买入1.79亿元,2
3/12/2020,苏宁315史上最长直播：每60分钟送出100瓶茅台购买资格,0
3/18/2020,招商银行：第十一届董事会第八次会议决议公告,0
3/19/2020,北向资金今日净流出102亿 招商银行遭净卖出6.71亿,-2
3/19/2020,北上资金今日净流出102.20亿 招商银行净卖出6.71亿,-2
