Time,Content,Tag
12/20/2019,兆易创新：国家集成电路产业投资基金拟减持不超1%股份,-1
12/20/2019,兆易创新：国家集成电路产业基金拟减持不超1%股权,-1
12/20/2019,兆易创新：国家集成电路产业投资基金拟减持不超1%股权,-1
12/20/2019,国家集成电路基金减持兆易创新、汇顶科技、国科微三家公司股份,-1
12/20/2019,兆易创新股东大基金拟减持不超1%股权,-1
12/22/2019,兆易创新股东大基金拟减持股份 预计减持不超总股本1%,-1
12/23/2019,国家大基金拟减持 国科微、汇顶科技跌超7%兆易创新跌近6%,-2
12/24/2019,兆易创新：第三届董事会第十次会议决议公告,0
12/25/2019,国产芯片概念走强 兆易创新等6股集体涨停,2
12/25/2019,兆易创新强势涨停 再创新高,2
12/25/2019,大基金减持没能吓退投资者 兆易创新涨停 集成电路板块反而更火了！,2
12/27/2019,兆易创新：控股股东增加一致行动人,0
1/7/2020,兆易创新使用3.8亿元暂时闲置募集资金购买结构性存款,0
1/9/2020,"[兆易创新]兆易创新发布GD32E232系列MCU新品,引领Arm Cortex?-M23内核向纵深应用领域拓展",1
1/16/2020,"[兆易创新]兆易创新与贸泽电子签署全球分销协议,支持现货即发",0
1/16/2020,兆易创新与贸泽电子签署全球分销协议 支持现货即发,1
1/20/2020,兆易创新：2019年度净利同比预增48%-60%,2
1/20/2020,兆易创新：预计2019年实现净利润6亿元-6.5亿元 同比增长超四成,2
1/20/2020,兆易创新：2019年度净利预增48%-60%,2
1/20/2020,兆易创新预计2019年净利润6-6.5亿元 同比增加48%-60%,2
1/21/2020,兆易创新：2019年年度业绩预增公告,1
1/21/2020,兆易创新：2019年年度业绩报告预告,0
2/2/2020,"[兆易创新]抗击疫情,驰援武汉",1
2/2/2020,兆易创新将捐赠价值550万元的红外热成像仪,1
2/26/2020,兆易创新：高管计划减持不超过7.67万股公司股份,-1
2/26/2020,兆易创新：公司高管拟减持股份,-1
2/26/2020,兆易创新：董监高拟合计减持不超7.67万股,-1
2/26/2020,兆易创新4名股东拟减持股份 预计合计减持不超总股本0.02%,-1
2/27/2020,兆易创新今日获北向资金净买入4.39亿元,2
2/28/2020,龙虎榜：兆易创新盘中大幅震荡 机构博弈激烈、北向资金卖出,-2
2/29/2020,兆易创新董事刘洋辞职,-1
3/4/2020,芯片股集体大跌 兆易创新跌停,-2
3/4/2020,国产芯片概念大跌 兆易创新、雅克科技、上海新阳跌停,-2
3/4/2020,兆易创新：第三届董事会第十一次会议决议公告,0
3/4/2020,兆易创新：关于召开2020年第一次临时股东大会的通知,0
3/17/2020,搭载兆易创新GD32E230系列MCU的多款额温枪已量产,1
3/20/2020,兆易创新：2020年第一次临时股东大会决议公告,0
3/26/2020,兆易创新：2019年净利同比增长50% 拟10转4派3.8元,2
3/26/2020,兆易创新：2019年净利同比增49.85% 拟10转4派3.8元,2
3/26/2020,兆易创新董事刘洋辞职 聘任程泰毅（CHENG TAIYI）担任副总经理职务,1
3/26/2020,兆易创新：2019年净利润增长近五成 拟10转4派3.8元,2
3/27/2020,兆易创新：关于召开2019年年度股东大会的通知,0
3/27/2020,兆易创新：第三届董事会第十二次会议决议公告,0
3/27/2020,兆易创新：2019年年度主要财务指标,0
3/28/2020,兆易创新：关于2018年股票期权与限制性股票激励计划预留授予限制性股票第一期解除限售暨上市公告,1
4/8/2020,兆易创新：大基金累计减持1%股份,-1
4/8/2020,上市公司晚间利空汇总：兆易创新大基金累计减持1％股份,-1
4/8/2020,兆易创新：大基金减持1%公司股份 减持计划实施完毕,-1
4/8/2020,兆易创新股东大基金完成减持计划,-1
4/8/2020,兆易创新股东大基金减持321万股 套现约7.98亿元,-1
4/14/2020,兆易创新今日大宗交易成交240.41万元,2
4/21/2020,兆易创新：2019年年度股东大会决议公告,0
4/28/2020,兆易创新：2019年年度权益分派实施公告,0
5/3/2020,兆易创新2020年第一季度盈利1.68亿元 增长323.24% 物联网市场需求增加,2
5/8/2020,兆易创新2名副总经理合计减持2万股 套现合计约720万元,-1
5/26/2020,兆易创新：关于2018年股票期权与限制性股票激励计划预留授予股票期权第一个行权期行权结果暨股份上市的公告,1
6/4/2020,兆易创新公布定增结果：葛卫东加码15亿元 GIC新晋前十大股东,0
6/4/2020,兆易创新公布定增结果:新加坡政府投资有限公司新晋前十大股东,0
6/4/2020,兆易创新定增发行结果：葛卫东持股比例升至4.48%,1
6/5/2020,私募大佬葛卫东加码 兆易创新43亿元市价定增收官,1
6/5/2020,炸锅！超级大佬葛卫东突然出手：15亿抄底A股芯片龙头！更有新加坡政府狂扫货…,1
6/5/2020,啥情况！最牛投资者43亿加码这家芯片龙头 平价定增+锁定半年,1
6/5/2020,半导体板块异动拉升 天华超净涨停兆易创新触板,2
6/10/2020,兆易创新：第三届董事会第十五次会议决议公告,0
6/11/2020,两融透析：两融余额再创新高，“牛散”投资逻辑在哪？,0
6/11/2020,兆易创新精彩亮相2020第四十届中国电工仪器仪表产业发展技术研讨会,0
6/15/2020,"两龙头同时遭大基金减持！扶持目标达成 ""钱到位""触动减持 股票收益只是附加值！大基金要解决这个问题",0
6/15/2020,兆易创新并购终止拟募资33亿自主研发 去年三季度NOR Flash市占率18%全球第三,1
6/15/2020,兆易创新43亿定增完成 需求增长但主营业务存被替代风险,-1
6/15/2020,遭大基金减持 兆易创新、三安光电均低开4％,-2
6/17/2020,兆易创新：关于2016年股票期权与限制性股票激励计划限制性股票第三期解除限售暨上市公告,1
6/24/2020,兆易创新：第三届董事会第十六次会议决议公告,0
6/24/2020,兆易创新：关于召开2020年第二次临时股东大会的通知,0
6/29/2020,兆易创新：子公司已出售全部中芯国际H股股票,1
6/29/2020,兆易创新子公司已出售全部中芯国际H股股票 折合人民币约7.76亿元,1
6/29/2020,【公告抢先看】晚间重要公告：兆易创新已出售所持全部中芯国际H股股票、楚天高速计提5.46亿商誉减值准备,0
6/29/2020,兆易创新：子公司出售所持全部中芯国际H股股票 总交易金额7.76亿元,1
6/30/2020,千亿芯片股中芯国际真的来了！兆易创新却这时清仓H股大赚60%！,2
7/3/2020,兆易创新携三大产品线隆重亮相2020慕尼黑上海电子展,0
7/3/2020,兆易创新：亮相2020慕尼黑上海电子展 三大产品线覆盖多应用领域,0
7/6/2020,快讯：兆易创新急速拉升5.46% 主力资金净流入5456.77万元(dev),2
7/7/2020,快讯：兆易创新急速拉升6.50% 主力资金净流出12166.46万元(dev),2
7/8/2020,兆易创新股东何卫减持2.04万股 套现约546.7万元,-1
7/10/2020,兆易创新：国家集成电路产业投资基金7月8日-9日累计减持了236.2万股,-1
7/14/2020,兆易创新：国家集成电路基金累计减持公司1%股份,-1
7/15/2020,兆易创新股东大基金减持470.78万股 套现约12.68亿元,-1
7/28/2020,"[兆易创新]兆易创新发布GD32E5系列MCU,以Cortex-33内核开启高性能计算新里程",1
8/25/2020,兆易创新上半年净利同比增长94%,2
8/25/2020,兆易创新2020年上半年净利3.63亿增长93.73% 计算机市场需求同比增加,2
8/25/2020,兆易创新上半年利润大增 旗下思立微业绩对赌中突陷亏损,-1
8/28/2020,突发 最强“牛股”停牌核查！千亿芯片股猛回调 大基金已加仓！业绩大增的龙头名单曝光,-1
9/4/2020,兆易创新(603986.SH)：大股东朱一明拟减持不超总股本1%的股份,-1
9/4/2020,兆易创新大股东拟减持不超1%股份,-1
9/7/2020,A股异动 | 兆易创新(603986.SH)放量跌超7% 遭减持叠加解禁,-2
9/7/2020,解禁与减持双压下兆易创新大跌！300家机构刚刚调研结束 公司称四季度存在较大不确定性,-1
9/15/2020,兆易创新股东李红减持2.6万股 套现约670.41万元,-1
9/17/2020,兆易创新：公司DRAM项目为研发1Xnm级（19nm、17nm）工艺制程下的DRAM技术,1
9/17/2020,兆易创新：目前公司NOR Flash产品工艺处于行业内主流技术水平,1
10/15/2020,[兆易创新]兆易创新推出全国产化24nm SPI NAND Flash,1
10/28/2020,[兆易创新]兆易创新携三大产品线隆重亮相2020慕尼黑上海电子展,0
10/28/2020,[兆易创新]兆易创新荣获2020“中国芯”重大创新突破、优秀支援抗疫两项大奖,0
10/30/2020,半导体板块拉升 兆易创新(603986.SH)涨超9%领涨,2
10/30/2020,【龙虎榜】兆易创新10月30日成交明细,0
10/31/2020,兆易创新前三季度净利6.73亿增长49.65% 市场需求同比增加,2
11/2/2020,兆易创新冲进成交额前十、韦尔股份两日大涨18% 半导体要爆发？,2
11/17/2020,兆易创新：公司与长鑫存储在产品代销、代工服务、产品联合开发层面开展业务合作,0
11/19/2020,兆易创新股东朱一明减持471.53万股 套现约9.59亿元,-1
11/20/2020,对话兆易创新高管：推崇资本市场“百花齐放”，担忧高溢价影响行业集中度,-1
11/23/2020,抢占集成电路国产替代机遇 兆易创新布局三大业务领域,0
11/28/2020,兆易创新：2020年非公开发行限售股上市流通公告,0
12/1/2020,兆易创新：公司在汽车领域的产品在持续研发中,0
12/3/2020,"[兆易创新]兆易创新推出GD32E501系列Cortex-M33内核 MCU,持续布局光模块市场",1
12/3/2020,[兆易创新]兆易创新推出国内首款2Gb大容量高性能SPI NOR Flash产品,1
12/3/2020,[兆易创新]兆易创新宣布与Rambus签订专利授权协议,1
12/3/2020,[兆易创新]兆易创新与IAR Systems 进一步强化在Arm开发领域的合作关系,1
12/7/2020,兆易创新：从2020年前三季度情况来看 公司MCU产品增长快速 到三季度已经是超过2019年全年的业绩,2
12/21/2020,兆易创新： 公司产品的销售不受实体清单限制,1
12/28/2020,[兆易创新]北京兆易创新科技股份有限公司2020年股票期权与限制性股票激励计划激励对象名单,1
12/28/2020,兆易创新(603986.SH)：拟向激励对象授予权益总计659.65万股,1
12/29/2020,A股异动 | 兆易创新(603986.SH)涨近8% 推出2020年股票期权激励计划,2
1/8/2021,兆易创新：公司与国内厂商有广泛业务合作 国外一部分Tier 1的厂商已经在导入项目,0
1/15/2021,兆易创新(603986.SH)拟向激励对象授予340.86万份股票期权与318.79万股限制性股票,1
1/20/2021,兆易创新(603986.SH)：使用20亿元暂时闲置募集资金购买江苏银行结构性存款,0
1/22/2021,兆易创新(603986.SH)：国家大基金拟减持不超2%股份,-1
2/8/2021,兆易创新(603986.SH)：2021年度拟开展外汇套期保值业务,0
2/18/2021,兆易创新(603986.SH)：思立微收到最高人民法院出具的民事裁定书,-1
