Time,Content,Tag
12/18/2019,"[伊利股份]婴儿粉增速远超行业,成人粉市场份额居首,伊利携手合作伙伴冠领亚洲",1
12/18/2019,[伊利股份]伊利入选“中国品牌发展指数100榜单” 稳居健康食品行业第一,1
12/20/2019,"[伊利股份]200亿级子品牌冠绝亚洲,40%市占率引领行业未来,伊利液态奶事业部携手合作伙伴“全面赢”",1
12/21/2019,"[伊利股份]畅轻连续三年行业第一,每益添市占率刷新记录,伊利酸奶事业部尽锐出发“赢未来”",1
12/25/2019,伊利股份：公司及子公司拟出资6.7亿元设立风险投资基金,0
12/25/2019,伊利股份：拟与控股子公司共同出资6.7亿元设立风险投资基金,0
12/25/2019,伊利股份及子公司拟出资6.7亿元设立风险投资基金,0
12/26/2019,[伊利股份]潘刚全票连任中国青年企业家协会会长,0
12/26/2019,伊利股份：第九届董事会临时会议决议公告,0
12/28/2019,[伊利股份]行业唯一!伊利斩获2019质量之光“年度创新标准”奖,1
12/31/2019,伊利股份股东质押3500万股,-1
1/2/2020,伊利股份：第九届董事会临时会议决议公告,0
1/9/2020,伊利股份：关于2016年股票期权与限制性股票激励计划限制性股票第二期解锁暨上市公告,1
1/10/2020,[伊利股份]伊利亿元重奖优秀员工和合作伙伴 文化5.0全球发布冲刺“千亿目标”,1
1/11/2020,[伊利股份]实力担当、行业典范!“伊利品质”再获权威认可,1
1/20/2020,[伊利股份]达沃斯来了!“伊利健康之夜”倒计时!,0
1/21/2020,[伊利股份]达沃斯15载:那些属于伊利的光彩时刻,0
1/23/2020,伊利股份：第九届董事会临时会议决议公告,0
2/7/2020,北向资金今日净流出32.99亿 伊利股份被净卖出2.76亿,-2
2/9/2020,[伊利股份]抗击疫情:伊利党员与时间赛跑,0
2/18/2020,[伊利股份]50亿!伊利全力驰援牧场、奶农 共抗疫情共赢未来,0
2/21/2020,[伊利股份]开足马力加产 全面保障物流 伊利引领乳业为国民供给营养,1
2/27/2020,[伊利股份]伊利 “抗疫”认知度位列快消品行业第一!,1
3/2/2020,伊利股份短期融资券发行 总额为10亿元,1
3/2/2020,伊利股份、复星医药等公司发行疫情防控债,0
3/5/2020,[伊利股份]点亮梦想 伊利Joyday冰淇淋助力印尼校园慈善义卖活动,0
3/5/2020,伊利股份短期融资券发行 总额为5亿元,1
3/5/2020,伊利股份：第九届董事会临时会议决议公告,0
3/9/2020,[伊利股份]为国出征!伊利成为第一家驰援国际抗疫的食品企业,0
3/17/2020,伊利股份短期融资券发行 总额为5亿元,1
3/26/2020,伊利股份：第九届董事会临时会议决议公告,0
3/27/2020,"[伊利股份]伊利第一时间向程京院士团队捐赠500万元,助力抗疫科研攻关,保障国人营养健康",0
3/28/2020,[伊利股份]这个周末怎么过来和伊利一起给地球放个假,0
4/6/2020,[伊利股份]伊利向李兰娟院士团队捐赠500万元 共同推动健康领域科研攻关,0
4/17/2020,[伊利股份]伊利又被联合国点赞、首推!向全世界展示“健康复工”的中国答案,0
4/24/2020,[伊利股份]伊利助力金融精准服务专项行动 以大企之责推动内蒙古奶业振兴,0
4/28/2020,伊利股份一季度经营快速恢复 展现强大抗风险能力及反弹力,1
4/29/2020,伊利股份第一季度盈利11.43亿同比减少49.78% 利息支出增加,-2
4/30/2020,[伊利股份]伊利通过欧洲创新中心向荷兰捐赠防疫物资 助力全球抗疫,0
4/30/2020,伊利股份连续两年营收增长百亿 经典等重点产品收入延续高增长,1
5/3/2020,伊利股份及下属公司2019年7月至12月收到政府补助合计4.49亿元,1
5/4/2020,伊利股份副总裁胡利平辞职 2019年薪酬为652.19万元,-1
5/21/2020,伊利股份：2019年年度股东大会决议公告,0
5/22/2020,[伊利股份]别让它们无家可归—— 业内首发“双报告” 讲述伊利如何守护“多样地球”,0
6/4/2020,伊利股份：2019年年度权益分派实施公告,0
6/9/2020,民族品牌指数涨1.22% 北向资金加仓伊利股份,2
6/13/2020,伊利股份：第十届董事会临时会议决议公告,0
7/6/2020,快讯：伊利股份急速拉升5.60% 主力资金净流入3774.17万元(dev),2
7/6/2020,伊利股份闫俊荣辞去董事职务仍在公司担任其他职务 2019年薪酬为209.75万元,-1
7/8/2020,市值强势突破2000亿元 伊利股份获机构一致看多,1
7/10/2020,伊利股份股东质押4000万股 用于债权类投资,-1
7/13/2020,伊利股份短期融资券发行 总额为10亿元,1
7/17/2020,品牌工程指数跌6.93% 伊利股份获北向资金加仓,1
7/20/2020,伊利股份股东质押2300万股 用于债权类投资,-1
7/21/2020,伊利股份短期融资券发行 总额合计为20亿元,1
7/22/2020,伊利股份短期融资券发行 总额为10亿元,1
7/30/2020,伊利股份短期融资券发行 总额为30亿元,1
8/2/2020,伊利股份：全资子公司以2亿港元认购中地乳业定增股份,1
8/3/2020,伊利股份：拟与子公司共同出资20亿设立健瓴母基金,0
8/6/2020,伊利股份2020年度第十九期超短期融资券发行 总额为20亿元,1
8/27/2020,伊利股份上半年营收扣非净利逆势双增长 核心指标继续蝉联亚洲乳业第一,1
8/27/2020,伊利股份：上半年扣非净利润37.65亿元 同比增长7.02%,2
8/28/2020,中信证券：伊利股份Q2业绩大超预期 上调公司未来一年目标价为50元,2
8/28/2020,上半年营收扣非净利逆势双增长 核心指标继续蝉联亚洲乳业第一 伊利股份涨停,2
8/28/2020,伊利股份2020年上半年净利37亿下滑1.2% 婴幼儿配方奶粉市场零售额份下降,-2
8/28/2020,2500亿乳业巨头涨停！伊利二季度扣非净利润同比增八成 机构上调目标价至50元/股,2
8/28/2020,2000亿消费巨头罕见涨停 超30亿资金猛砸芯片龙头,2
8/29/2020,券商股发力引领沪指收复3400点,0
8/29/2020,民族品牌指数大涨 伊利股份强势涨停,2
8/31/2020,伊利再度走高5%！超预期半年报成主要驱动因素,2
9/2/2020,伊利股份短期融资券发行 总额为10亿元,1
9/4/2020,以长效机制锁定核心人才 伊利股份发布《长期服务计划》草案,0
9/4/2020,伊利股份公布《长期服务计划》草案,0
9/17/2020,伊利股份短期融资券发行 总额为30亿元,1
9/23/2020,A股公司CFO身家TOP10：天顺风能严俊旭第一 伊利股份赵成霞第二,0
9/24/2020,伊利股份短期融资券发行总额为10亿元,1
9/25/2020,蓄力“全球乳业第一 健康食品五强”战略目标 伊利股份《长期服务计划》草案获股东大会通过,0
9/27/2020,伊利股份：拟要约收购中地乳业 要约价格为每股1.132港元,1
9/27/2020,伊利股份拟要约收购中地乳业 要约价格为每股1.132港元,1
9/30/2020,伊利股份短期融资券发行 总额为10亿元,1
10/10/2020,伊利股份：第十届董事会临时会议决议公告,0
10/15/2020,伊利股份(600887.SH)拟38.6亿元建设金灏伊利全球领先5G绿色生产人工智能应用示范项目,0
10/15/2020,伊利股份拟新建5G绿色生产人工智能应用示范项目 投资金额为38.6亿元,0
10/16/2020,伊利股份：第十届董事会临时会议决议公告,0
10/17/2020,伊利股份：2019年限制性股票激励计划第一个解除限售期解除限售暨上市公告,-1
10/20/2020,伊利股份短期融资券发行 总额为10亿元,1
10/29/2020,伊利三季报营收737.7亿元 稳健发展助推市值再创历史新高,2
10/30/2020,伊利股份：2020年前三季度主要财务指标,0
10/30/2020,食品饮料个股全线走弱 伊利股份跌停,-2
10/30/2020,伊利股份跌停成交额逾30亿元 消费股全线走弱,-2
