Time,Content
2021-11-20,药明康德、莱美药业等上市公司争抢PROTAC等靶向降解市场 相关开发企业屡获融资
2021-11-18,IPO | 北海康成通过港交所聆讯，药明康德持股占比10.97%
2021-11-17,药明康德(02359.HK)遭贝莱德减持178.15万股
2021-11-16,药明康德，CXO龙头的希望和隐忧
2021-11-16,药明康德(02359.HK)获Computershare Hong Kong Trustees增持17.12万股
2021-11-12,药明康德股东减持1498.92万股 套现19.45亿 第三季度公司净利8.87亿
2021-11-12,药明康德(603259.SH)：Summer Bloom完成减持1498.918万股
2021-11-10,药明康德(02359.HK)获贝莱德增持88.73万股
2021-11-04,药明康德(02359.HK)获Wellington Management Group增持34.52万股
2021-11-02,药明康德(02359.HK)因可转债获转换发行10.67万股H股
2021-11-01,药明康德(2359.HK)高开4.27% 业绩略超预期
2021-10-19,药明康德(02359.HK)因可转债获转换发行5.927万股H股
2021-10-18,药明康德(02359.HK)获美国资本集团增持147.37万股
2021-10-08,药明康德6名股东合计减持30.68万股 套现合计4465.98万 上半年公司净利26.75亿
2021-10-08,药明康德(603259.SH)：多名董高完成减持30.68万股
2021-09-27,药明康德(603259.SH)：子公司拟认缴1500万美元的投资基金份额
2021-09-21,药明康德(02359.HK)获Wellington Management Group LLP增持18.56万股
2021-09-17,药明康德(603259.SH)：减持数过半 多名董高已合计减持18.39万股
2021-09-10,药明康德(02359.HK)获美国资本集团增持18.53万股
2021-09-07,药明康德(02359.HK)根据零息可转债获转换发行5.927万股
2021-09-03,"ETF严选|药明康德涨超4%！券商齐声喊话错杀,医疗龙头获北向资金百亿巨资买入！"
2021-09-01,药明康德(02359.HK)根据零息可转债获转换发行8.3万股
2021-08-26,药明康德(02359.HK)回购注销部分限制性A股股票
2021-08-24,药明康德的豪横，你不懂
2021-08-24,药明康德涨超6%CRO概念走强，医疗ETF（512170）迎久违大涨
2021-08-23,“医械茅”反弹8%！机构：药明康德、迈瑞医疗等市值底部已现，无需恐慌
2021-08-19,药明康德：业绩增长难挽股东去意 一股东因违规减持遭立案调查
2021-08-18,药明康德、爱尔眼科跌超1%，医疗ETF（159828）微跌0.32%
2021-08-18,药明康德(02359.HK)遭贝莱德减持37.28万股
2021-08-16,摩通：上调药明康德(2359.HK)目标价至200港元 评级“增持”
2021-08-13,药明康德中期净利润同比增长超5成，上半年新增客户逾千家
2021-08-13,药明康德(02359.HK)上半年归母净利26.75亿元 同比增长55.8%
2021-08-12,全球客户服务需求持续强劲 药明康德上半年归母净利润同比增长55.8%
2021-08-12,药明康德2021年半年度净利26.75亿元 同比净利增加55.79%
2021-08-12,【公告抢先看】晚间重要公告：双汇发展上半年净利同比下降17％、药明康德上半年净利润26.75亿元
2021-08-12,药明康德(603259.SH)：“合全药业全球研发中心及配套项目”拟延期
2021-08-12,药明康德(603259.SH)：上半年净利增55.79%至26.75亿元
2021-08-12,药明康德：上半年净利润26.75亿元 同比增56%
2021-08-12,药明康德AH股齐跌 此前发布95亿港元股权激励方案
2021-08-06,【龙虎榜】药明康德8月6日成交明细
2021-08-06,【核心ETF午间热讯】CRO概念走弱，药明康德跌逾9%，医疗板块重挫3%
2021-08-06,正海生物、药明康德大跌，生物医药ETF(512290)跌超3%，抄底资金大举涌入
2021-08-05,芯片界“药明康德”20cm涨停！盈利在望，诺安加仓
2021-08-04,药明康德(02359.HK)获FMR LLC增持12.29万股
2021-08-04,药明康德(02359.HK)遭贝莱德减持98.14万股
2021-08-03,药明康德(02359.HK)建议采纳2021年H股奖励信托计划
2021-08-02,药明康德(603259.SH)：14.46万份股票期权拟行权
2021-08-02,药明康德(603259.SH)：拟推2021年股东利益一致性奖励计划
2021-08-02,药明康德(603259.SH)：聘任Minzhang Chen(陈民章)博士为联席首席执行官
2021-07-30,药明康德(02359.HK)根据零息可转债获转换发行13.04万股
2021-07-29,药明康德(02359.HK)8月12日召开董事会议审批中期业绩
2021-07-27,股价上涨1.7倍 药明康德大股东计划减持近3000万股
2021-07-26,药明康德(603259.SH)：Summer Bloom拟减持不超2952.5961万股
