Time,Content
2021-11-24,中国太保(601601.SH)：拟与子公司太保寿险按持股比例向太平洋健康保险增资19亿元
2021-11-12,中国太保(601601.SH)：1-10月累计原保险业务收入3203.76亿元 同比增0.55%
2021-11-12,中国太保(02601.HK)：1-10月原保险业务收入3203.76亿元 同比增长0.55%
2021-11-08,中国太保(601601.SH)：中国银保监会已核准陈巍担任总经理助理的任职资格
2021-10-29,中国太保(601601.SH)：第三季度净利降0.5%至53.82亿元
2021-10-29,中国太保：前三季度实现净利润226.86亿元，同比增长15.5%
2021-10-29,中国太保(02601.HK)：第三季度净利润53.82亿元 同比下降0.5%
2021-10-15,中国太保(601601.SH)：1-9月累计原保险业务收入2996.78亿元 同比增长0.75%
2021-09-27,中国太保首席投资官邓斌辞职
2021-09-27,中国太保首席投资官邓斌辞职 上半年公司净利173.04亿
2021-09-27,中国太保(601601.SH)：邓斌因个人家庭原因辞去首席投资官职务
2021-09-16,中国太保(601601.SH)：1-8月原保险业务收入共2715.67亿元 同比增长1.53%
2021-09-01,投资收益大幅超过原计划！在业绩说明会上，这家保险巨头透露了什么信号？
2021-08-31,中国太保投资收益493亿驱动净利增21% 寿险新业务价值降9%代理人队伍缩至64万
2021-08-31,中国太保投资收益493亿驱动净利增21% 寿险新业务价值降9%代理人队伍缩至64万
2021-08-31,中国太保投资收益493亿驱动净利增21% 寿险新业务价值降9%代理人队伍缩至64万
2021-08-31,中国太保投资收益493亿驱动净利增21% 寿险新业务价值降9%代理人队伍缩至64万
2021-08-31,中国太保投资收益493亿驱动净利增21% 寿险新业务价值降9%代理人队伍缩至64万
2021-08-30,中国太保2021年上半年净利润173.04亿增长21.5% 保险业务收入增长
2021-08-30,中国太保：2021年上半年实现净利173亿，同比增21.5%
2021-08-30,中国太保上半年净利173亿增21.5% 客户数近1.6亿
2021-08-29,中国太保(601601.SH)半年度净利润173.04亿元 同比增长21.5%
2021-08-29,中国太保：上半年净利润173.04亿元 同比增长22%
2021-08-27,中国太保(02601.HK)：申能集团未减持公司股票 减持计划时间区间届满
2021-08-13,中国太保前7月保费收入2449.86亿 同比增长3.17%
2021-08-13,中国太保(601601.SH)：1-7月原保险业务收入共2449.86亿元 同比增长3.17%
2021-08-12,中国太保：深化ESG实践 持续深耕绿色保险
2021-08-04,减持杭州银行套现7亿元！中国太保称属于常规投资操作，如何看银行股减持潮？
2021-08-03,中国太保回应减持：高度认可杭州银行业绩，减持属于常规投资操作
2021-07-24,台风“烟花”步步逼近，中国太保全力迎战
2021-07-24,中国太保：驰援河南 “太保服务”有速度
2021-07-14,中国太保上半年保费收入2231.86亿 同比增长3.67%
2021-07-06,太保私募基金公司完成备案，中国太保集团总裁傅帆身兼多职
2021-06-29,中国太保(02601.HK)遭摩根大通减持168.9万股
2021-06-23,中国太保：上市以来平均分红率达45%以上
2021-06-23,中国太保(02601.HK)获摩根大通增持583.6万股
2021-06-21,中国太保(601601.SH)：A股分红拟每股合计派1.3元 股权登记日6月29日
2021-06-11,中国太保前5月保费收入1887.82亿 同比增长5.16%
2021-06-11,中国太保(02601.HK)：前5月原保险业务收入1887.82亿元 同比增长5.16%
2021-06-04,中国太保(02601.HK)：银保监会核准潘艳红担任太保寿险董事长任职资格
2021-06-04,中国太保(601601.SH)：太保人寿董事长潘艳红任职资格获核准
2021-06-01,中国太保：股东申能集团减持时间已过半，尚未实施减持
2021-05-31,中国太保(02601.HK)：申能集团减持期过半 未减持公司股份
2021-05-31,中国太保(601601.SH)：申能集团减持期过半 未减持公司股份
2021-05-31,中国太保：银保监会核准蔡强担任中国太平洋人寿董事兼总经理
2021-05-28,中国太保(02601.HK)：银保监会核准蔡强担任太保寿险董事任职资格
2021-05-28,中国太保(601601.SH)：蔡强担任中国太平洋人寿保险董事、总经理的任职资格获核准
2021-05-27,两大龙头获“聪明钱”加仓50%，股价跌跌不休为哪般？
2021-05-27,中国太保：盛亚峰总经理助理任职资格获银保监会核准
2021-05-17,中国太保(02601.HK)获上海国际集团增持3097.48万股
2021-05-12,中国太保前四月保费收入1630.66亿元，同比增长6.21%
2021-05-11,中国太保前4月保费收入1630.66亿 同比增长6.21%
2021-05-11,中国太保(601601.SH)前4月原保费收入1630.66亿元 同比增长6.21%
2021-04-30,中国太保一季度实现净利润85.47亿元，同比微增1.9%
2021-04-29,中国太保：公司在7个城市落地了8个太保家园养老社区建设项目
2021-04-28,中国太保(601601.SH)一季度净利润升1.9%至85.47亿元
2021-04-26,中国太保：公司目前没有任何应披露未披露的信息
2021-04-21,中国太保：未来公司仍将保持战略定力 坚信价值、坚守长期 持续实施这些举措 实现新的突破
2021-04-15,中国太保一季度累计原保险业务收入1387.09亿元
2021-04-14,中国太保：公司未持有华夏幸福非标准化债券资产
2021-04-14,中国太保2021年一季度保费收入1387亿 同比增长6.27%
2021-04-12,中国太保：高瓴资本是公司股东 公司与其保持着顺畅的沟通
2021-04-12,中国太保：上海国资及其一致行动人对公司持股比例达到9.32%
2021-04-09,中国太保(601601.SH)：上海国资及其一致行动人的持股比例从7.23%增至9.32%
2021-04-07,中国太保(601601.SH)：John Robert Dacey董事任职资格获核准
2021-04-07,外资首季“扫货”保险股 对中国太保持股量猛增43%
2021-04-02,"""A+H+G""三地上市后首份年报亮相！直击太保业绩会五大焦点，新一届董事会带来三大变化"
2021-03-31,中国太保：瑞再已派驻高管人员进入董事会
2021-03-31,中国太保寿险新业务价值下降27.5% 总投资收益840亿权益类投资收益率超10%
2021-03-31,中国太保寿险新业务价值下降27.5% 总投资收益840亿权益类投资收益率超10%
2021-03-29,中国太保2020业绩不达预期，净利润下降11.38%
2021-03-28,中国太保2020年净利下滑11.4% 董事长孔庆伟薪酬104.8万
2021-03-28,中国太保年度报告：2020年净利润比下降11% 拟10派13元
2021-03-28,中国太保(601601.SH)2020年度扣非净利润升7.2%至245.69亿元 拟每股合计派1.3元
2021-03-12,中国太保(02601.HK)3月26日举行董事会会议审批全年业绩
2021-03-11,中国太保2021年前2月保费收入989.61亿 同比增长8.84%
2021-03-10,中国太保(601601.SH)：2月原保费收入989.61亿元 同比增8.84%
2021-02-23,中国太保和中国人寿1月份保险业务收入均同比录得增长
2021-02-22,中国太保(02601.HK)：1月份保费收入751.7亿元 同比增长7.98%
2021-02-22,中国太保(02601.HK)：梁红董事任职资格获核准
2021-02-22,中国太保：梁红担任公司董事事项获核准
2021-02-22,中国太保(601601.SH)：董事梁红任职资格获银保监会核准
2021-02-22,中国太保(601601.SH)：1月原保费收入751.70亿元 同比增长7.98%
2021-02-19,保险股拉升 中国太保(601601.SH)涨超5%领涨
2021-02-10,港A保险股齐升 中国太保H股涨超4%
2021-02-08,中国太保：本公司的下属子公司亦依照有关法律法规建立了符合要求的公司治理体系
2021-01-28,中国太保：申能集团拟减持不超0.99996%股权
2021-01-28,[国泰君安]打造证保合作新典范 共建沪上金融生态圈 国泰君安与中国太保达成战略合作
2021-01-22,港A保险股全线下挫 中国太保AH股领跌
2021-01-22,中国太保(02601.HK)遭国寿集团减持220万股
2021-01-18,中国太保2020年保费收入3565.55亿元 同比增长3.06%
2021-01-18,中国太保(601601.SH)：2020年度原保险业务收入3565.55亿元 同比增长3.06%
2021-01-18,中国太保(02601.HK)获Schroders Plc增持230.08万股
2021-01-15,中国太保(601601.SH)：董事、监事任职资格获中国银保监会核准
2020-12-29,中国太保(02601.HK)拟聘任苏少军为董事会秘书
2020-12-01,机构首选！中国太保和中国平安领涨保险股
2020-11-26,A股保险股普涨 中国太保涨5%创10个月新高 中国平安涨2%创逾1年新高
2020-11-13,中国太保前10月保费收入3186.29亿元 同比增长3.81%
2020-11-02,148.5亿元！恒大要清仓广汇集团股权 接手者是海通证券、光大银行、中国太保的股东
2020-11-01,中国太保前三季度净利196.48亿减少14.3% 交易性金融资产市值波动
2020-10-31,中国太保：2020年前三季度主要财务指标
2020-10-23,保险股拉盘，中国太保领涨 中国平安、中国人保等多股涨幅扩大
2020-10-23,惊魂一幕！2300亿大蓝筹开盘暴跌 遭遇GDR套利？盘中持续补血 虚惊一场？保险板块可安好？
2020-10-22,2300亿大蓝筹中国太保开盘暴跌：只是虚惊一场？保险板块可安好？
2020-10-22,保险板块低开 中国太保大跌7.55%
2020-10-20,中国太保(02601.HK)获中国人寿增持43.08万股
2020-10-15,中国太保前三季保费收入2974.51亿元 同比增长4.13%
2020-10-10,中国太保：第九届董事会第六次会议决议公告
2020-09-16,保险板块大幅拉升 新华保险领涨 中国太保、西水股份等多股跟张
2020-09-11,中国太保前8月保费收入合计为2674.74亿元
2020-08-23,中国太保：上半年净利润142.39亿元 同比下降12%
